model,track,split,metric,value
MT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.909682728
MT,GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.898383295
MT,GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.899602014
MT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.899394948
MT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.909310884
MT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.876857889
MT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.874000346
MT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.885129257
MT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.882902017
MT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.868079011
MT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.865952217
MT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.902520462
MT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.911537255
MT,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.884291528
MT,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.883363259
MT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.921438671
MT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.932098728
MT,GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.913809335
MT,GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.913723311
MT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.923442576
MT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.927047994
MT,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.90563416
MT,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.90107826
MT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.917587464
MT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.919697861
MT,GSM5652239_Pancreas-Duct-Z0000043T,VALID,AUC,0.909701479
MT,GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.907328731
MT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.883670311
MT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.899630432
MT,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,AUC,0.885575826
MT,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.884634068
MT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.907891103
MT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.918736225
MT,GSM5652250_Pancreas-Beta-Z00000452,VALID,AUC,0.906100989
MT,GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.903856461
MT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.91820022
MT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.925141783
MT,GSM5652253_Pancreas-Alpha-Z00000453,VALID,AUC,0.904413051
MT,GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.903215132
MT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.913438624
MT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.925685679
MT,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,AUC,0.910398175
MT,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.909150996
MT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.924265818
MT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.928446626
MT,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,AUC,0.91142649
MT,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.909802118
MT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.912923592
MT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.919010996
MT,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,AUC,0.881745369
MT,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.877695482
MT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.875880882
MT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.893251073
MT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,AUC,0.878197262
MT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.875150664
MT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.904644672
MT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.914851905
MT,GSM5652277_Blood-T-CD3-Z000000TV,VALID,AUC,0.908598945
MT,GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.907690027
MT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.910109381
MT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.926055761
MT,GSM5652299_Blood-NK-Z000000TM,VALID,AUC,0.910506756
MT,GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.910004785
MT,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,AUC,0.90374186
MT,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,AUC,0.920922667
MT,GSM5652317_Blood-B-Z000000UB,VALID,AUC,0.905727984
MT,GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.905494949
MT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,AUC,0.912853076
MT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,AUC,0.927129895
MT,GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,AUC,0.907997108
MT,GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.908582349
MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.914611337
MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.920582442
MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,AUC,0.901045652
MT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.901434773
MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,AUC,0.92604007
MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,AUC,0.926228951
MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,AUC,0.912260048
MT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.911394741
MT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,AUC,0.921823037
MT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,AUC,0.932199273
MT,GSM5652338_Prostate-Epithelial-Z000000RV,VALID,AUC,0.914397433
MT,GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.914521244
MT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,AUC,0.901936592
MT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,AUC,0.918677771
MT,GSM5652342_Bladder-Epithelial-Z000000QM,VALID,AUC,0.904764264
MT,GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.905065821
MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,AUC,0.92449791
MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,AUC,0.931227333
MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,AUC,0.915265638
MT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.914350293
MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,AUC,0.92005228
MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,AUC,0.926566775
MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,AUC,0.9106557
MT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.910564733
MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,AUC,0.918295411
MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,AUC,0.926046823
MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,AUC,0.914788805
MT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.914612083
MT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,AUC,0.91925249
MT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,AUC,0.915282171
MT,GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,AUC,0.912781784
MT,GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.910356432
MT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,AUC,0.919605828
MT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,AUC,0.922270545
MT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,AUC,0.907218319
MT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.905198475
MT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,AUC,0.907927739
MT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,AUC,0.915738967
MT,GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,AUC,0.909687264
MT,GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.906932429
MT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,AUC,0.911033649
MT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.920395077
MT,GSM5652378_Small-int-Epithelial-Z0000042V,VALID,AUC,0.905970253
MT,GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.904706496
