model,track,split,metric,value
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Pearson,0.8175897151166668
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Spearman,0.754590909483451
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.9160727009016527
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Pearson,0.7881591763557623
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Spearman,0.6989573601485272
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.898254452246443
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Pearson,0.7866499722057377
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Spearman,0.6842630300440242
Melody-MT-2k,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.8969950871805359
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Pearson,0.7046327487542008
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Spearman,0.6623804320362158
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.8690149208169852
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Pearson,0.7212927138906916
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Spearman,0.6690255620506194
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.8755956533716691
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Pearson,0.6764451622414875
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Spearman,0.649595803561037
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.8388223035425789
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Pearson,0.6743788963363647
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Spearman,0.6364100591520506
Melody-MT-2k,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.8363415452548164
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Pearson,0.750436338939074
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Spearman,0.6996800681688002
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.891709481380963
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Pearson,0.7882352559438317
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Spearman,0.7093795409218253
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.9096301381592378
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Pearson,0.7502030791122599
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Spearman,0.6391695520521228
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.8850680024942311
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Pearson,0.7510068548241438
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Spearman,0.6621304616267409
Melody-MT-2k,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.8843434854572562
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Pearson,0.7753696624606098
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Spearman,0.7188700112497424
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.8875130015525741
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Pearson,0.7921778307498136
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Spearman,0.7217701183667934
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.8954128778643687
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,VALID,Pearson,0.7750034546653146
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,VALID,Spearman,0.6573667046825389
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.8863469568362407
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,TEST,Pearson,0.7767333072462832
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,TEST,Spearman,0.640934776907293
Melody-MT-2k,GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.8885666346913202
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Pearson,0.7462175672025853
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Spearman,0.7058677655953162
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.8902251734846691
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Pearson,0.7635663075439275
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Spearman,0.7131453660333742
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.8944746166202793
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Pearson,0.7232345480518622
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Spearman,0.6730281628821991
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.8629223453820948
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Pearson,0.7200798108263475
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Spearman,0.6680169983364856
Melody-MT-2k,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.859256315483524
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Pearson,0.6817753291612728
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Spearman,0.5993753952625389
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.8625557331178433
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Pearson,0.686629290386919
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Spearman,0.572795563721833
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.8631113078605818
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Pearson,0.6826928074436028
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Spearman,0.4932539591421193
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.854864066675858
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Pearson,0.680176331212736
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Spearman,0.4906463853592473
Melody-MT-2k,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.8535907996617254
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Pearson,0.7402383585078783
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Spearman,0.7008968458244494
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.8886531476815746
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Pearson,0.7532245875852146
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Spearman,0.718059798041175
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.890848549042343
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Pearson,0.7262750351977935
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Spearman,0.676823443946635
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.8692980459187576
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Pearson,0.7234419274873437
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Spearman,0.6851780298526011
Melody-MT-2k,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.8682998391627214
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Pearson,0.7578103387834918
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Spearman,0.6163587568676697
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.8970918794863583
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Pearson,0.7766427348346442
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Spearman,0.6592141465292373
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.9087357518758487
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,VALID,Pearson,0.7584521418403067
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,VALID,Spearman,0.5509840075972674
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.8946186746000876
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,TEST,Pearson,0.7603237486155064
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,TEST,Spearman,0.5387243921767744
Melody-MT-2k,GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.8956370345024776
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Pearson,0.8113959520104856
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Spearman,0.6831700357966123
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,AUC,0.9190369890651526
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Pearson,0.832436412849223
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Spearman,0.6976424354517112
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,AUC,0.9307518392292503
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,VALID,Pearson,0.8028309725748576
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,VALID,Spearman,0.5923735983537628
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,VALID,AUC,0.9089642215196795
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,TEST,Pearson,0.8016075179380545
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,TEST,Spearman,0.5858082252236252
Melody-MT-2k,GSM5652223_Cortex-Neuron-Z000000TF,TEST,AUC,0.9085698929797138
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Pearson,0.7560870546733521
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Spearman,0.6227472921247479
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.9033479885617738
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Pearson,0.7663349371507927
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Spearman,0.6545492949437917
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.9052220636756959
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Pearson,0.7540020726175274
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Spearman,0.6179554686751786
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.8917134657287087
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Pearson,0.7475333713547119
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Spearman,0.5976241654677446
Melody-MT-2k,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.8866208025420415
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Pearson,0.7469868018682294
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Spearman,0.6485873590555233
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.902461880783303
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Pearson,0.7641609992839179
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Spearman,0.6694891451955824
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.9111151844170873
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,VALID,Pearson,0.7537386087905265
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,VALID,Spearman,0.5746788955321311
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,VALID,AUC,0.9008189458235297
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,TEST,Pearson,0.7507699160520874
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,TEST,Spearman,0.5797580368646367
Melody-MT-2k,GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.8982707527842169
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Pearson,0.6904817880130694
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Spearman,0.6554061794277869
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.8692516194327876
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Pearson,0.715966973036677
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Spearman,0.6588826001917303
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.880893688523281
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,Pearson,0.7175056279379968
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,Spearman,0.6530707944427051
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,AUC,0.8728220195185575
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Pearson,0.7165963339685445
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Spearman,0.6786846917853346
Melody-MT-2k,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.8698058270065435
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Pearson,0.7668226852008658
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Spearman,0.6463223284996288
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,AUC,0.9104753583763833
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Pearson,0.7752277142834401
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Spearman,0.663065206253365
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,AUC,0.913486885758605
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,VALID,Pearson,0.7558289885818494
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,VALID,Spearman,0.582842322886235
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,VALID,AUC,0.8985491468819571
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,TEST,Pearson,0.7520067285996088
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,TEST,Spearman,0.598544940533711
Melody-MT-2k,GSM5652247_Pancreas-Delta-Z00000451,TEST,AUC,0.8947404885833216
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Pearson,0.7388639044586113
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Spearman,0.63055426688995
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.8952513708787845
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Pearson,0.7662363608058791
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Spearman,0.6553270535471759
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.9105258448608696
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,VALID,Pearson,0.7528043494539578
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,VALID,Spearman,0.5578533199402824
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,VALID,AUC,0.8968162129545123
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,TEST,Pearson,0.7500169144619289
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,TEST,Spearman,0.5741345487695437
Melody-MT-2k,GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.8939922500680896
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Pearson,0.7614821846624024
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Spearman,0.6394219292491319
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.9055192435543548
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Pearson,0.7802698970392122
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Spearman,0.6455886872794762
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.9163687834723315
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,VALID,Pearson,0.7568368608476287
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,VALID,Spearman,0.6022172864109736
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,VALID,AUC,0.8960133672140814
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,TEST,Pearson,0.7520240654480822
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,TEST,Spearman,0.5796055325858362
Melody-MT-2k,GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.8938166962492304
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Pearson,0.7481074771485499
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Spearman,0.641853860641625
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.8988312570095968
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Pearson,0.7696741652173865
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Spearman,0.6457531498601636
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.9098339261252331
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,Pearson,0.7612138451347157
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,Spearman,0.5628601465912293
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,AUC,0.896108592142975
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Pearson,0.7596574146405645
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Spearman,0.545993318735063
Melody-MT-2k,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.894914535359465
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,Pearson,0.7712784332620878
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,Spearman,0.6962660904001854
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.914325693198576
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,Pearson,0.7736113901130197
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,Spearman,0.7098735682168386
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.9146152610167915
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,Pearson,0.7430197599156324
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,Spearman,0.6021495599197768
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,AUC,0.897923773888305
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Pearson,0.7429089036638804
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Spearman,0.5795727123988323
Melody-MT-2k,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.8958729083221737
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,Pearson,0.741171193928531
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,Spearman,0.6770051995393984
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.9010631531454579
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,Pearson,0.7468843917907045
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,Spearman,0.6843773275546073
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.9022931318979427
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,Pearson,0.6894477247045322
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,Spearman,0.5832154702504997
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,AUC,0.8668683946400729
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Pearson,0.6833253292533692
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Spearman,0.5809904479089677
Melody-MT-2k,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.8617293211435186
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,Pearson,0.7121503146235951
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,Spearman,0.6548299778376818
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.8664458902391289
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,Pearson,0.7395793068401992
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,Spearman,0.6857461027016973
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.8753762237085306
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,Pearson,0.7519880926829482
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,Spearman,0.6844969906260915
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,AUC,0.8665666917589845
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Pearson,0.7435882453054705
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Spearman,0.6932411194718475
Melody-MT-2k,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.8623617801163039
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,Pearson,0.7235069691422131
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,Spearman,0.6288039618873501
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.8880048047170688
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,Pearson,0.7469481400174028
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,Spearman,0.6223364831403001
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.8924354402560404
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,VALID,Pearson,0.7768510296201963
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,VALID,Spearman,0.6590677957157878
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,VALID,AUC,0.9002403104264969
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,TEST,Pearson,0.7751648121787112
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,TEST,Spearman,0.6446172609733702
Melody-MT-2k,GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.899423038712042
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,Pearson,0.735038616508784
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,Spearman,0.6044930849624112
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.8935464891215256
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,Pearson,0.765154555432706
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,Spearman,0.6168799877646769
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.9050502849121973
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,VALID,Pearson,0.7847526068181816
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,VALID,Spearman,0.5875700107561664
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,VALID,AUC,0.9029120950165971
Melody-MT-2k,GSM5652299_Blood-NK-Z000000TM,TEST,Pearson,0.7829294804818513
