model,track,split,metric,value
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.8457275733688465
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,Accuracy,0.8374687293803789
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,MAE,0.1955377161502838
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Pearson,0.8359626543027788
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Spearman,0.7780335542486464
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,AUC,0.9251329682300774
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Accuracy,0.8736539664257894
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,MAE,0.1313389428581308
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Pearson,0.8461589748409583
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Spearman,0.7913854962478812
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.9296435118105176
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Accuracy,0.8720015299710399
Melody-ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,MAE,0.1295880032451125
Melody-ST,GSM5652176_Adipocytes-Z000000T7,VALID,Pearson,0.811413882255256
Melody-ST,GSM5652176_Adipocytes-Z000000T7,VALID,Spearman,0.7006116365987777
Melody-ST,GSM5652176_Adipocytes-Z000000T7,VALID,AUC,0.9112550547912495
Melody-ST,GSM5652176_Adipocytes-Z000000T7,VALID,Accuracy,0.896517189724727
Melody-ST,GSM5652176_Adipocytes-Z000000T7,VALID,MAE,0.1225506969662831
Melody-ST,GSM5652176_Adipocytes-Z000000T7,TEST,Pearson,0.8130535771712618
Melody-ST,GSM5652176_Adipocytes-Z000000T7,TEST,Spearman,0.7000834513344417
Melody-ST,GSM5652176_Adipocytes-Z000000T7,TEST,AUC,0.9131061084989974
Melody-ST,GSM5652176_Adipocytes-Z000000T7,TEST,Accuracy,0.8988027920198504
Melody-ST,GSM5652176_Adipocytes-Z000000T7,TEST,MAE,0.1217849541574509
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Pearson,0.7776702841626671
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Spearman,0.7066742547690326
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,AUC,0.9110478562204248
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Accuracy,0.8606972724851173
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,MAE,0.1550039698915271
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Pearson,0.797897261572683
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Spearman,0.7145894960767094
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,AUC,0.915429874774888
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Accuracy,0.8649617612625625
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,MAE,0.1489267041188643
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,VALID,Pearson,0.7776570782603659
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,VALID,Spearman,0.6924174662786123
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,VALID,AUC,0.9010895306002628
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,VALID,Accuracy,0.869080862539687
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,VALID,MAE,0.1376179236997566
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,TEST,Pearson,0.7753805837786047
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,TEST,Spearman,0.6894289083418096
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,TEST,AUC,0.8999594678237113
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,TEST,Accuracy,0.8682389397429606
Melody-ST,GSM5652179_Aorta-Endothel-Z00000422,TEST,MAE,0.137778759487275
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Pearson,0.7996020106185223
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Spearman,0.685304631885521
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.9227358464975552
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Accuracy,0.8770539069184886
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,MAE,0.1530414451892631
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Pearson,0.8022095736307676
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Spearman,0.702041063009669
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.9229175108256589
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Accuracy,0.8728684744399701
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,MAE,0.1524347521135861
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Pearson,0.7817389547395345
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Spearman,0.6191413016900064
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,AUC,0.9096371982485603
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Accuracy,0.8999767735577715
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,MAE,0.1368505308991819
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Pearson,0.7818116046076241
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Spearman,0.6214954071530983
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.907849173312634
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Accuracy,0.9007484504027943
Melody-ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,MAE,0.1355023854407489
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Pearson,0.8270879248275274
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Spearman,0.7618080185729381
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.9243916092452915
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Accuracy,0.8781112397891881
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,MAE,0.1266358779611775
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Pearson,0.8436015884403991
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Spearman,0.7744123281255814
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.9293792229897994
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Accuracy,0.8801297665233917
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,MAE,0.1250466564809655
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Pearson,0.8093788104393445
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Spearman,0.7136466769696522
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.9105708167853466
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Accuracy,0.8981269162680188
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,MAE,0.1172398871715206
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Pearson,0.8077489044539145
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Spearman,0.7085473638441064
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.9096331627269455
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Accuracy,0.8979912321274157
Melody-ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,MAE,0.1170263806623779
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Pearson,0.7540886934996679
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Spearman,0.7083596837748362
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.8871170068400038
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Accuracy,0.8055586616472226
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,MAE,0.1852680657552103
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Pearson,0.7701744143004339
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Spearman,0.7154352186917105
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.8932037234103336
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Accuracy,0.8150298186477128
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,MAE,0.1772827156972931
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Pearson,0.7219691070303835
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Spearman,0.694462800206047
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.8606403962589235
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Accuracy,0.7743274558218926
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,MAE,0.1801054734174097
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Pearson,0.7209408883882857
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Spearman,0.6994641359640336
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.8589057005736506
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Accuracy,0.7742095934751143
Melody-ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,MAE,0.1790332425327375
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Pearson,0.7988390060773093
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Spearman,0.7256723923918007
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.9128551885260827
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Accuracy,0.8610835821265315
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,MAE,0.1496674853800623
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Pearson,0.8266576235355058
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Spearman,0.7514849473742219
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.9234575598158624
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Accuracy,0.8724004460067508
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,MAE,0.1399388459191926
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Pearson,0.7853665926327303
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Spearman,0.701570084353869
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.9025714946249024
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Accuracy,0.8740948383469257
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,MAE,0.1343214754842609
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Pearson,0.784534918847982
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Spearman,0.698357566552744
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.9010197853379628
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Accuracy,0.8745485749839014
Melody-ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,MAE,0.1334814536995966
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Pearson,0.8045520010163257
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Spearman,0.7472070070005247
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.9078169517440224
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Accuracy,0.8606422791429669
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,MAE,0.1423294394179769
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Pearson,0.8168202914633671
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Spearman,0.7504734807517199
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.9087562732077925
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Accuracy,0.8595211355910022
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,MAE,0.1400966925820032
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,Pearson,0.7953079328863962
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,Spearman,0.6828163456815209
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.9021840238037645
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,Accuracy,0.8897717688249586
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,MAE,0.1321663509058297
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,Pearson,0.7953298358444602
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,Spearman,0.6837089772877354
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.902929392981124
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,Accuracy,0.8928143181245274
Melody-ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,MAE,0.131558000952107
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Pearson,0.7886982221477518
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Spearman,0.7368300219389361
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.9070490868892908
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Accuracy,0.8307621830427893
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,MAE,0.1580954278515506
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Pearson,0.8058862284032859
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Spearman,0.7531869574194985
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.9098115786694143
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Accuracy,0.835219571493694
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,MAE,0.1493653537862837
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Pearson,0.759401203216677
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Spearman,0.7168662250044392
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.8790202667925152
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Accuracy,0.8081730616255847
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,MAE,0.1466966357413176
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Pearson,0.7561482042019555
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Spearman,0.7172308722964809
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.8755469024777353
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Accuracy,0.8043401004400591
Melody-ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,MAE,0.1467516941736738
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Pearson,0.7065224438803489
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Spearman,0.6159531754692295
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.8766887296684953
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Accuracy,0.8363859516616314
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,MAE,0.2073244781664506
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Pearson,0.7147843616977626
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Spearman,0.6077021778445374
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.8747364391144006
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Accuracy,0.8384074868637876
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,MAE,0.2055245383143986
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Pearson,0.6953269477160682
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Spearman,0.5118663499643678
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.8628037500917717
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Accuracy,0.8758413521463828
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,MAE,0.188732244656681
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Pearson,0.6914149913293625
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Spearman,0.5010259260775706
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.8603845698794679
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Accuracy,0.8775291677351764
Melody-ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,MAE,0.1883563912050452
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Pearson,0.78865985159395
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Spearman,0.7449248357728435
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.9078130018155861
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Accuracy,0.8378271286969335
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,MAE,0.1624840411887318
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Pearson,0.8061243327695725
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Spearman,0.7558623477655617
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.911245141761407
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Accuracy,0.840769761497336
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,MAE,0.155952852107107
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Pearson,0.7681408872289694
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Spearman,0.7231233577399734
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.8875213836259358
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Accuracy,0.8265210209765347
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,MAE,0.1509365761234584
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Pearson,0.7659650927733651
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Spearman,0.7207008000349755
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.8867878525538363
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Accuracy,0.824876378024977
Melody-ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,MAE,0.1517008104161008
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Pearson,0.7997196085392891
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Spearman,0.6596188350265297
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.9160958136907091
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Accuracy,0.885910780669145
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,MAE,0.1420748201350461
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Pearson,0.8160268211719875
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Spearman,0.6872549860369671
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.9279227134859269
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Accuracy,0.8843369359575095
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,MAE,0.1426751139644467
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,Pearson,0.7885987032218523
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,Spearman,0.5646919369159713
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.9113069255672249
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,Accuracy,0.9134476350936519
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,MAE,0.1300793609793076
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,Pearson,0.7883900607152985
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,Spearman,0.5606273541728239
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.9116593550228427
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,Accuracy,0.9151322997782346
Melody-ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,MAE,0.1302408060117954
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Pearson,0.8307992047291192
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Spearman,0.6913943152271069
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,AUC,0.9282447338712869
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Accuracy,0.9087928298705806
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,MAE,0.1184979970164811
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Pearson,0.8529129628902593
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Spearman,0.7091752477445158
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,AUC,0.9380387358855917
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Accuracy,0.9110703282145396
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,MAE,0.1170876951882244
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,VALID,Pearson,0.8138264210320095
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,VALID,Spearman,0.5848511742713718
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,VALID,AUC,0.9146432174651499
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,VALID,Accuracy,0.9359013188689116
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,VALID,MAE,0.1130412012585209
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,TEST,Pearson,0.8118023676855525
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,TEST,Spearman,0.5778008019417371
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,TEST,AUC,0.9133516704987634
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,TEST,Accuracy,0.9372167620894799
Melody-ST,GSM5652223_Cortex-Neuron-Z000000TF,TEST,MAE,0.1134775331612297
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Pearson,0.7958816359788412
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Spearman,0.641893523122999
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.9179757192050539
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Accuracy,0.8963936354631006
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,MAE,0.1374747719844031
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Pearson,0.8031570940184373
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Spearman,0.6761155334809266
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.921286982045332
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Accuracy,0.8885978578087941
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,MAE,0.1393470971919568
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Pearson,0.7801817273508562
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Spearman,0.6333228481856373
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.9027571018997081
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Accuracy,0.9024198755848409
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,MAE,0.1257879817260959
Melody-ST,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Pearson,0.7741150402175396
