model,fpr,tpr
INTERACT,0.1656877395298333,0.707385246051433
INTERACT,0.165749202580936,0.7074916889571576
INTERACT,0.1658170680331952,0.7075859486387331
INTERACT,0.1658772506040666,0.7076853380988977
INTERACT,0.1659412746156319,0.7077824832809294
INTERACT,0.1660052986271972,0.7078712925727539
INTERACT,0.1660629202376059,0.7079735675333748
INTERACT,0.1661256637689399,0.708068147826112
INTERACT,0.1661986511421243,0.7081572777290983
INTERACT,0.1662741994757714,0.7082534610776446
INTERACT,0.1663331015664115,0.7083470795368965
INTERACT,0.1663971255779768,0.7084423010519573
INTERACT,0.1664547471883855,0.7085487439576819
INTERACT,0.1665021249569439,0.7086571105303774
INTERACT,0.1665674294487405,0.7087532938789237
INTERACT,0.1666301729800745,0.70884947722747
INTERACT,0.1666954774718711,0.7089443781313691
INTERACT,0.1667595014834364,0.7090553095933593
INTERACT,0.166820964534539,0.709163355554893
INTERACT,0.1668824275856417,0.7092588976811156
INTERACT,0.166946451597207,0.7093573253077947
INTERACT,0.166996390326228,0.7094599208795774
INTERACT,0.1670578533773306,0.7095589897285802
INTERACT,0.1671205969086646,0.7096567761329357
INTERACT,0.1671718161179169,0.7097552037596148
INTERACT,0.1672371206097135,0.7098577993313975
INTERACT,0.1673037055817414,0.7099655246817693
INTERACT,0.1673613271921501,0.7100671584200666
INTERACT,0.1674266316839468,0.7101569295453766
INTERACT,0.1674893752152807,0.710267219785043
INTERACT,0.1675469968256895,0.7103662886340457
INTERACT,0.1676174232384113,0.7104740139844177
INTERACT,0.1676852886906705,0.7105682736659931
INTERACT,0.1677403493406167,0.7106641364033776
INTERACT,0.1677954099905629,0.7107702586979404
INTERACT,0.1678632754428221,0.7108811901599305
INTERACT,0.1679337018555439,0.7109905185661115
INTERACT,0.1680156525903475,0.7110825339695541
INTERACT,0.1680912009239945,0.7111783967069386
INTERACT,0.1681488225344033,0.711285160223825
INTERACT,0.1682077246250434,0.7113807023500478
INTERACT,0.168289675359847,0.7114707940865195
INTERACT,0.1683588212923375,0.7115535117662694
INTERACT,0.1684241257841341,0.711658031005023
INTERACT,0.1684881497956994,0.7117522906865984
INTERACT,0.1685432104456455,0.7118558480918666
INTERACT,0.1686046734967482,0.7119654971092094
INTERACT,0.1686686975083135,0.7120684132921541
INTERACT,0.1687340020001101,0.7121607493067585
INTERACT,0.1688018674523693,0.712258535711114
INTERACT,0.1688582085825468,0.7123563221154694
INTERACT,0.1689222325941121,0.7124656505216503
INTERACT,0.1689836956452148,0.7125624750925204
INTERACT,0.1690451586963175,0.7126602614968758
INTERACT,0.1691079022276515,0.7127577272900695
INTERACT,0.1691757676799107,0.7128497426935121
INTERACT,0.1692449136124012,0.7129404756523074
INTERACT,0.1693050961832726,0.713039865112472
INTERACT,0.1693716811553005,0.7131395751837983
INTERACT,0.1694293027657092,0.7132396058662865
INTERACT,0.1694856438958867,0.7133325831032147
INTERACT,0.1695458264667581,0.7134361405084829
INTERACT,0.1696060090376295,0.7135271940784401
INTERACT,0.1696597892073443,0.7136317133171938
INTERACT,0.1697161303375218,0.713737194389433
INTERACT,0.1697724714676992,0.7138343395714647
INTERACT,0.1698224101967202,0.7139362939209238
INTERACT,0.1698838732478229,0.7140340803252793
INTERACT,0.169938933897769,0.7141318667296347
INTERACT,0.1699952750279465,0.7142270882446956
INTERACT,0.1700516161581239,0.7143319280946111
INTERACT,0.1701117987289953,0.7144216992199209
INTERACT,0.1701655788987102,0.7145262184586747
INTERACT,0.1702103957068059,0.714627852196972
INTERACT,0.1702808221195277,0.7147278828794601
INTERACT,0.1703410046903991,0.7148314402847283
INTERACT,0.1704088701426583,0.7149410893020712
INTERACT,0.1704652112728358,0.7150359902059702
INTERACT,0.1705228328832445,0.7151459598344748
INTERACT,0.1705881373750411,0.7152443874611539
INTERACT,0.1706470394656812,0.7153328761418166
INTERACT,0.1707085025167839,0.7154357923247612
INTERACT,0.1707699655678866,0.7155383878965439
INTERACT,0.1708314286189893,0.7156364949120612
INTERACT,0.170889050229398,0.7157349225387403
INTERACT,0.1709466718398068,0.7158307852761248
INTERACT,0.1710030129699843,0.7159407549046294
INTERACT,0.1710657565013183,0.7160362970308521
INTERACT,0.171123378111727,0.716140495658444
INTERACT,0.1711886826035236,0.7162321904507248
INTERACT,0.1712539870953202,0.7163290150215947
INTERACT,0.1713154501464229,0.7164300075375685
INTERACT,0.1713820351184508,0.7165354886098075
INTERACT,0.171453742011404,0.716631351347192
INTERACT,0.1715062417008875,0.7167448476984768
INTERACT,0.1715869119554598,0.7168362218795957
INTERACT,0.1716496554867938,0.716923428115611
INTERACT,0.1716970332553521,0.7170273061320411
INTERACT,0.1717572158262235,0.7171321459819566
INTERACT,0.1718238007982514,0.7172122987724119
INTERACT,0.1718993491318984,0.7173081615097965
INTERACT,0.1719505683411507,0.7174107570815792
INTERACT,0.1720120313922534,0.7175024518738601
INTERACT,0.1720760554038187,0.7176031237786719
INTERACT,0.1721490427770031,0.7176967422379236
INTERACT,0.1722143472687997,0.7177964523092499
INTERACT,0.1722847736815215,0.7178961623805763
INTERACT,0.1723500781733181,0.71799362817377
INTERACT,0.1724294679476591,0.7180805137986235
INTERACT,0.1725011748406122,0.7181847124262154
INTERACT,0.1725677598126401,0.7182847431087035
INTERACT,0.1726317838242054,0.7183866974581626
INTERACT,0.1726996492764646,0.7184857663071653
INTERACT,0.1727675147287239,0.7185848351561681
INTERACT,0.1728417825821396,0.718671079558698
INTERACT,0.1729083675541675,0.7187743163528044
INTERACT,0.1729698306052702,0.7188765913134253
INTERACT,0.1730300131761416,0.7189670036610588
INTERACT,0.1730837933458564,0.7190695992328416
INTERACT,0.1731465368771904,0.7191705917488153
INTERACT,0.1732079999282931,0.7192735079317598
INTERACT,0.1732643410584706,0.7193719355584389
INTERACT,0.1733462917932742,0.7194645921842052
INTERACT,0.173400071962989,0.7195601343104279
INTERACT,0.173475620296636,0.7196444550459868
INTERACT,0.1735473271895892,0.719737432282915
INTERACT,0.1736023878395353,0.7198358599095941
INTERACT,0.1736587289697128,0.7199323638693023
INTERACT,0.1737201920208155,0.7200291884401722
INTERACT,0.1737816550719182,0.7201321046231167
INTERACT,0.1738392766823269,0.7202388681400032
INTERACT,0.1739033006938922,0.7203424255452714
INTERACT,0.173960922304301,0.7204414943942742
INTERACT,0.1740351901577168,0.7205396014097915
INTERACT,0.1740940922483568,0.7206431588150596
INTERACT,0.1741657991413099,0.7207351742185023
INTERACT,0.174228542672644,0.7208332812340196
INTERACT,0.1742887252435153,0.7209358768058023
INTERACT,0.1743386639725363,0.7210359074882905
INTERACT,0.1744090903852581,0.721126319835924
INTERACT,0.1744846387189051,0.7212144879054249
INTERACT,0.1745563456118583,0.7213087475870003
INTERACT,0.1746254915443488,0.7214084576583266
INTERACT,0.1746907960361454,0.7215129768970803
INTERACT,0.1747522590872481,0.721608519023303
INTERACT,0.1748278074208951,0.7216982901486129
INTERACT,0.1748931119126917,0.7217925498301883
INTERACT,0.1749507335231005,0.7219038019033402
INTERACT,0.1750134770544345,0.7219926111951647
INTERACT,0.1750749401055372,0.7220884739325492
INTERACT,0.1751466469984903,0.7221827336141246
INTERACT,0.1752029881286678,0.7222737871840818
INTERACT,0.1752593292588452,0.7223706117549518
INTERACT,0.1753323166320297,0.722450764545407
INTERACT,0.1753886577622071,0.7225613753962353
INTERACT,0.1754501208133098,0.722669421357769
INTERACT,0.1755295105876508,0.7227726581518754
INTERACT,0.1755884126782909,0.7228678796669363
INTERACT,0.1756614000514753,0.7229582920145698
INTERACT,0.1757254240630406,0.7230596051417053
INTERACT,0.1757920090350685,0.7231612388800026
INTERACT,0.1758662768884842,0.7232506893941507
INTERACT,0.1759354228209748,0.723355849855228
INTERACT,0.1760007273127714,0.7234584454270108
INTERACT,0.1760673122847993,0.7235527051085862
INTERACT,0.176128775335902,0.7236453617343525
INTERACT,0.1762068846300116,0.7237338504150151
INTERACT,0.1762721891218083,0.7238428582100342
INTERACT,0.176329810732217,0.723950904171568
INTERACT,0.1763989566647075,0.7240387516299069
INTERACT,0.1764604197158102,0.7241442327021461
INTERACT,0.1765141998855251,0.7242567672199454
INTERACT,0.176564138614546,0.7243526299573299
INTERACT,0.1766256016656487,0.7244516988063325
INTERACT,0.1766947475981392,0.7245443554320988
INTERACT,0.1767766983329428,0.7246382945025125
INTERACT,0.1768560881072838,0.724737683962677
INTERACT,0.1769111487572299,0.7248354703670324
INTERACT,0.1769623679664822,0.7249399896057861
INTERACT,0.1770391967803605,0.725040661510598
INTERACT,0.1770993793512319,0.7251352418033352
INTERACT,0.1771698057639537,0.7252291808737488
INTERACT,0.1772299883348251,0.7253276085004279
INTERACT,0.1773016952277782,0.7254359750731234
INTERACT,0.1773682801998061,0.7255379294225826
INTERACT,0.1774361456520654,0.7256309066595106
INTERACT,0.177484803900855,0.7257306167308369
INTERACT,0.1775373035903385,0.7258261588570597
INTERACT,0.1776038885623664,0.7259197773163114
INTERACT,0.1776730344948569,0.726006662941165
INTERACT,0.1777383389866536,0.7260916248990475
INTERACT,0.1778010825179875,0.7261955029154776
INTERACT,0.1778779113318659,0.7262852740407875
INTERACT,0.1779355329422747,0.7263827398339812
INTERACT,0.1780008374340713,0.7264789231825275
INTERACT,0.1780712638467931,0.7265741446975883
INTERACT,0.1781327268978958,0.7266687249903255
INTERACT,0.1781941899489985,0.7267639465053864
INTERACT,0.1782607749210264,0.7268678245218164
INTERACT,0.1783337622942108,0.72695823686945
INTERACT,0.1783926643848509,0.7270666034421456
INTERACT,0.1784694931987293,0.7271647104576628
INTERACT,0.1785335172102946,0.7272580083057527
INTERACT,0.1786141874648668,0.7273487412645482
INTERACT,0.1786794919566634,0.7274417185014762
INTERACT,0.1787435159682287,0.7275359781830517
INTERACT,0.178794735177481,0.7276315203092744
INTERACT,0.1788600396692776,0.727728986102468
INTERACT,0.1789291856017681,0.727809459504085
INTERACT,0.1789944900935647,0.7279085283530878
INTERACT,0.1790636360260552,0.7280114445360324
INTERACT,0.1791276600376205,0.7280996126055331
INTERACT,0.1792044888514989,0.7282015669549923
INTERACT,0.1792851591060712,0.7282878113575222
INTERACT,0.1793594269594869,0.7283756588158612
INTERACT,0.1794324143326713,0.7284750482760257
INTERACT,0.1794951578640053,0.728573155291543
INTERACT,0.1795719866778837,0.7286571554159401
INTERACT,0.1796385716499116,0.7287543005979719
INTERACT,0.179694912780089,0.7288626671706674
INTERACT,0.1797653391928109,0.7289578886857283
INTERACT,0.1798280827241449,0.7290652934249383
INTERACT,0.1798805824136284,0.7291659653297502
INTERACT,0.1799497283461189,0.7292682402903711
INTERACT,0.1800022280356025,0.7293647442500792
INTERACT,0.1800675325273991,0.7294615688209493
INTERACT,0.1801430808610461,0.7295593552253047
INTERACT,0.1801994219912236,0.7296565004073364
INTERACT,0.1802711288841767,0.7297497982554264
INTERACT,0.1803377138562046,0.7298360426579563
INTERACT,0.1803991769073073,0.7299286992837226
INTERACT,0.1804644813991039,0.7300268062992399
INTERACT,0.1805323468513631,0.7301245927035953
INTERACT,0.1806053342245476,0.7302239821637598
INTERACT,0.1806552729535685,0.7303275395690281
INTERACT,0.1807282603267529,0.7304201961947944
INTERACT,0.1807948452987808,0.7305167001545025
INTERACT,0.1808614302708088,0.7306244255048744
INTERACT,0.1809216128416802,0.7307218912980681
INTERACT,0.1809805149323202,0.7308171128131289
INTERACT,0.1810458194241168,0.73092996794209
INTERACT,0.1811047215147569,0.7310277543464454
INTERACT,0.1811828308088665,0.7311277850289336
INTERACT,0.1812417328995066,0.7312377546574382
INTERACT,0.1813070373913032,0.7313425945073537
INTERACT,0.1813685004424059,0.7314368541889291
INTERACT,0.1814248415725834,0.7315407322053591
INTERACT,0.1814952679853052,0.7316458926664364
INTERACT,0.181565694398027,0.7317324576801282
INTERACT,0.1816220355282045,0.7318302440844836
INTERACT,0.1816860595397698,0.7319328396562663
INTERACT,0.1817616078734169,0.7320290230048127
INTERACT,0.1818294733256761,0.7321229620752263
INTERACT,0.1819011802186292,0.7322169011456399
INTERACT,0.1819741675918136,0.7323150081611571
INTERACT,0.1820407525638416,0.7324095884538944
INTERACT,0.1821098984963321,0.7325092985252207
INTERACT,0.1821739225078974,0.7326067643184143
INTERACT,0.1822584342031636,0.7326942911655915
INTERACT,0.1823250191751915,0.7327907951252997
INTERACT,0.1824044089495324,0.7328946731417297
INTERACT,0.1824773963227169,0.7329857267116869
INTERACT,0.1825427008145135,0.7330812688379096
INTERACT,0.1826080053063101,0.733180978909236
INTERACT,0.1826707488376441,0.7332762004242969
INTERACT,0.1827245290073589,0.733383284552345
INTERACT,0.182796235900312,0.7334833152348332
INTERACT,0.1828717842339591,0.7335814222503505
INTERACT,0.1829447716071435,0.7336782468212205
INTERACT,0.1830113565791714,0.733786613393916
INTERACT,0.1830779415511994,0.7338885677433752
INTERACT,0.183143246042996,0.7339847510919215
INTERACT,0.1832072700545612,0.7340886291083515
INTERACT,0.1832687331056639,0.7341812857341178
INTERACT,0.1833455619195423,0.7342768278603405
INTERACT,0.1833993420892572,0.7343736524312104
INTERACT,0.1834736099426729,0.7344797747257733
INTERACT,0.1835504387565512,0.7345721107403778
INTERACT,0.1836144627681165,0.7346654085884676
INTERACT,0.183687450141301,0.7347683247714123
INTERACT,0.1837476327121724,0.7348757295106223
INTERACT,0.1838193396051255,0.7349699891921977
INTERACT,0.1838692783341464,0.7350725847639805
INTERACT,0.1839307413852491,0.7351674856678795
INTERACT,0.1839870825154266,0.7352604629048076
INTERACT,0.1840447041258353,0.735363699698914
INTERACT,0.184110008617632,0.7354650128260495
INTERACT,0.1841791545501225,0.7355778679550106
INTERACT,0.1842393371209939,0.7356839902495733
INTERACT,0.1843123244941783,0.7357769674865015
INTERACT,0.1843763485057436,0.7358721890015624
INTERACT,0.1844442139580028,0.7359722196840506
INTERACT,0.1845172013311872,0.7360748152558333
INTERACT,0.1845825058229839,0.7361745253271597
INTERACT,0.1846593346368622,0.7362684643975732
INTERACT,0.1847284805693527,0.7363733042474887
INTERACT,0.1847989069820745,0.736469487596035
INTERACT,0.184871894355259,0.7365711213343323
INTERACT,0.1849359183668243,0.7366692283498496
INTERACT,0.1849986618981583,0.7367692590323378
INTERACT,0.1850703687911114,0.7368577477130004
INTERACT,0.1851343928026767,0.7369468776159867
INTERACT,0.1852137825770177,0.7370392136305912
INTERACT,0.1852803675490456,0.7371334733121666
INTERACT,0.18535335492223,0.7372290154383893
INTERACT,0.185416098453564,0.7373287255097156
INTERACT,0.1854903663069798,0.7374200996908347
INTERACT,0.1855659146406268,0.7375182067063519
INTERACT,0.1856440239347365,0.7376009243861018
INTERACT,0.1857029260253766,0.737695504678839
INTERACT,0.1857797548392549,0.7377945735278417
INTERACT,0.1858463398112828,0.7378888332094171
INTERACT,0.185918046704236,0.7379904669477144
INTERACT,0.1859846316762639,0.7380924212971736
INTERACT,0.1860524971285231,0.7381873222010725
INTERACT,0.1861152406598571,0.7382857498277516
INTERACT,0.1861792646714224,0.7383844980655926
INTERACT,0.1862394472422937,0.7384758722467115
INTERACT,0.186303471253859,0.7385791090408179
INTERACT,0.1863726171863496,0.7386708038330988
INTERACT,0.1864392021583775,0.7387666665704833
INTERACT,0.1864968237687862,0.7388628499190296
INTERACT,0.1865570063396576,0.7389705752694016
INTERACT,0.1866235913116855,0.7390638731174914
INTERACT,0.1866812129220943,0.7391674305227597
INTERACT,0.1867606026964353,0.7392639344824679
INTERACT,0.1868195047870753,0.7393633239426324
INTERACT,0.1868924921602598,0.7394588660688551
INTERACT,0.1869590771322877,0.739555690639725
INTERACT,0.1870282230647782,0.739654438877566
INTERACT,0.1871012104379627,0.7397445306140377
INTERACT,0.187161393008834,0.7398429582407168
INTERACT,0.1872279779808619,0.7399436301455287
INTERACT,0.1872958434331212,0.7400366073824567
INTERACT,0.187366269845843,0.7401289433970613
INTERACT,0.187429013377177,0.7402286534683876
INTERACT,0.1875032812305927,0.7403241955946103
INTERACT,0.1875877929258589,0.7404078751078456
INTERACT,0.1876402926153425,0.7405136767912466
INTERACT,0.1877107190280643,0.7406214021416184
INTERACT,0.1877837064012487,0.7407220740464303
INTERACT,0.1878618156953584,0.7408079978377983
INTERACT,0.1879245592266924,0.7409048224086683
INTERACT,0.1880013880405707,0.7409936317004927
INTERACT,0.1880718144532926,0.7410904562713627
INTERACT,0.1881383994253205,0.7411767006738926
INTERACT,0.1882126672787362,0.7412770519675426
INTERACT,0.1882754108100702,0.7413764414277072
INTERACT,0.1883471177030233,0.7414739072209008
INTERACT,0.1884008978727382,0.7415803501266254
INTERACT,0.1884610804436096,0.7416704418630972
INTERACT,0.1885289458958688,0.7417688694897762
INTERACT,0.1885942503876654,0.7418666558941316
INTERACT,0.1886685182410811,0.7419599537422216
INTERACT,0.1887261398514899,0.7420500454786934
INTERACT,0.1888055296258309,0.7421452669937542
INTERACT,0.1888733950780901,0.7422430533981096
INTERACT,0.188939980050118,0.7423331451345814
INTERACT,0.1890142479035337,0.742425160538024
INTERACT,0.189094918158106,0.7425174965526284
INTERACT,0.1891563812092087,0.7426149623458221
INTERACT,0.189233210023087,0.7427002449148665
INTERACT,0.1892882706730332,0.7427945045964419
INTERACT,0.1893702214078368,0.7428926116119592
INTERACT,0.1894419283007899,0.7429881537381818
INTERACT,0.1895033913518926,0.7430894668653173
INTERACT,0.1895674153634579,0.74318500899154
INTERACT,0.1896416832168737,0.7432799098954391
INTERACT,0.1897172315505207,0.7433712840765581
INTERACT,0.1897838165225486,0.7434591315348971
INTERACT,0.1898657672573522,0.7435428110481324
INTERACT,0.1899349131898427,0.7436389943966787
INTERACT,0.1900040591223332,0.7437483228028597
INTERACT,0.1900719245745925,0.743840979428626
INTERACT,0.190141070507083,0.7439442162227324
INTERACT,0.1902076554791109,0.7440439262940588
INTERACT,0.1902652770895197,0.7441372241421488
INTERACT,0.1903331425417789,0.744224750989326
INTERACT,0.190388203191725,0.7443161251704449
INTERACT,0.1904599100846782,0.7444042932399457
INTERACT,0.1905239340962435,0.7445001559773302
INTERACT,0.1906020433903531,0.7445928126030965
INTERACT,0.1906737502833062,0.7446825837284065
INTERACT,0.1907390547751029,0.7447858205225129
INTERACT,0.1908146031087499,0.7448797595929264
INTERACT,0.1908799076005465,0.74497369866334
INTERACT,0.1909452120923431,0.7450653934556208
INTERACT,0.1910079556236771,0.7451660653604326
INTERACT,0.1910796625166302,0.7452609662643317
INTERACT,0.1911526498898147,0.7453497755561561
INTERACT,0.1912269177432304,0.7454533329614244
INTERACT,0.1912973441559523,0.7455488750876471
INTERACT,0.1913613681675176,0.745651150048268
INTERACT,0.1914445993825524,0.7457386768954452
INTERACT,0.1915227086766621,0.7458223564086804
INTERACT,0.1915841717277648,0.7459259138139487
INTERACT,0.191668683423031,0.7460108757718313
INTERACT,0.1917467927171406,0.7461089827873486
INTERACT,0.1918172191298625,0.7462083722475131
INTERACT,0.1918953284239721,0.7463064792630304
INTERACT,0.1919734377180818,0.7463968916106639
INTERACT,0.1920528274924228,0.7464876245694593
INTERACT,0.1921155710237568,0.746583166695682
INTERACT,0.192183436476016,0.7466764645437719
INTERACT,0.1922628262503569,0.7467639913909491
INTERACT,0.1923396550642353,0.7468499151823171
INTERACT,0.1924164838781136,0.7469371214183325
INTERACT,0.1924805078896789,0.7470397169901153
INTERACT,0.1925470928617068,0.7471506484521053
INTERACT,0.19261879975466,0.7472378546881207
INTERACT,0.1926879456871505,0.7473349998701525
INTERACT,0.1927634940207976,0.7474238091619769
INTERACT,0.1928275180323629,0.7475225573998179
INTERACT,0.1928851396427716,0.7476245117492769
INTERACT,0.1929581270159561,0.7477245424317651
INTERACT,0.1930272729484466,0.7478274586147097
INTERACT,0.1930887359995493,0.7479226801297706
INTERACT,0.1931578819320398,0.7480137336997278
INTERACT,0.1932334302656868,0.7481054284920086
INTERACT,0.1933192224411844,0.7482077034526295
INTERACT,0.1933986122155253,0.7482981158002631
INTERACT,0.1934908067921793,0.7483862838697639
INTERACT,0.1935753184874455,0.7484738107169411
INTERACT,0.1936470253803987,0.7485664673427074
INTERACT,0.1937097689117327,0.7486796430828302
INTERACT,0.1937827562849171,0.7487703760416256
INTERACT,0.1938531826976389,0.7488659181678483
INTERACT,0.1939210481498981,0.7489617809052328
INTERACT,0.1939927550428513,0.7490531550863518
INTERACT,0.1940721448171922,0.7491528651576782
INTERACT,0.1941438517101454,0.7492458423946063
INTERACT,0.1942065952414794,0.749344911243609
INTERACT,0.1942770216542012,0.749429231979168
INTERACT,0.1943512895076169,0.7495266977723616
INTERACT,0.1944345207226518,0.749619033786966
INTERACT,0.194502386174911,0.7497241942480434
INTERACT,0.1945664101864763,0.7498133241510296
INTERACT,0.1946457999608173,0.7498982861089123
INTERACT,0.1947098239723826,0.7499979961802387
INTERACT,0.1947879332664923,0.7500993093073741
INTERACT,0.1948609206396767,0.7501842712652567
INTERACT,0.1949339080128611,0.750276927891023
INTERACT,0.1950120173069708,0.7503602867930965
INTERACT,0.1950862851603866,0.7504567907528046
INTERACT,0.1951605530138023,0.7505462412669527
INTERACT,0.1952296989462928,0.7506385772815573
INTERACT,0.1952898815171642,0.750739249186369
INTERACT,0.1953667103310426,0.7508408829246663
INTERACT,0.1954422586646896,0.7509328983281089
INTERACT,0.1955331727611123,0.7510210663976098
INTERACT,0.195611282055222,0.7511098756894342
INTERACT,0.1956957937504882,0.751190990313375
INTERACT,0.1957700616039039,0.7512852499949504
INTERACT,0.1958353660957005,0.7513830363993058
INTERACT,0.195924999711892,0.7514744105804249
INTERACT,0.196000548045539,0.7515574488713365
INTERACT,0.1960620110966417,0.751662288721252
INTERACT,0.1961401203907513,0.7517578308474747
INTERACT,0.1962156687243984,0.7518482431951082
INTERACT,0.1962848146568889,0.7519425028766836
INTERACT,0.1963526801091481,0.7520377243917445
INTERACT,0.1964269479625639,0.7521230069607889
INTERACT,0.1964896914938979,0.7522246406990862
INTERACT,0.1965575569461571,0.7523227477146035
INTERACT,0.1966318247995728,0.7524198928966352
INTERACT,0.1967099340936825,0.7525176793009907
INTERACT,0.196779080026173,0.7526132214272134
INTERACT,0.1968597502807453,0.752705236830656
INTERACT,0.1969250547725419,0.7527966110117751
INTERACT,0.1969954811852637,0.7528976035277487
INTERACT,0.1970787124002986,0.7529928250428096
INTERACT,0.197155541214177,0.7530896496136796
INTERACT,0.1972234066664362,0.7531829474617695
INTERACT,0.1972835892373076,0.7532897109786559
INTERACT,0.1973681009325738,0.753381085159775
INTERACT,0.197448771187146,0.7534750242301885
INTERACT,0.1975127951987113,0.753572810634544
INTERACT,0.1975819411312018,0.7536693145942521
INTERACT,0.1976472456229985,0.7537606887753712
INTERACT,0.1977035867531759,0.7538597576243738
INTERACT,0.1977727326856664,0.7539604295291857
INTERACT,0.1978521224600074,0.7540492388210102
INTERACT,0.1979302317541171,0.7541489488923365
INTERACT,0.198013462969152,0.7542361551283518
INTERACT,0.1980877308225677,0.7543294529764418
INTERACT,0.1981709620376026,0.7544221096022081
INTERACT,0.1982375470096305,0.7545122013386798
INTERACT,0.1983079734223523,0.754612232021168
INTERACT,0.1983745583943802,0.7547061710915817
INTERACT,0.1984424238466394,0.7547901712159788
INTERACT,0.1985230941012117,0.7548841102863924
INTERACT,0.1985922400337022,0.7549841409688806
INTERACT,0.1986652274068867,0.755087377762987
INTERACT,0.1987318123789146,0.7551842023338569
INTERACT,0.1988009583114051,0.7552851948498306
INTERACT,0.1988739456845895,0.7553768896421114
INTERACT,0.1989482135380053,0.7554708287125249
INTERACT,0.1990173594704958,0.755551302114142
INTERACT,0.1990826639622924,0.7556462030180411
INTERACT,0.1991671756575586,0.7557372565879983
INTERACT,0.199244004471437,0.7558212567123954
INTERACT,0.1993208332853153,0.755918722505589
INTERACT,0.1994066254608128,0.7560024020188244
INTERACT,0.1994898566758477,0.7560976235338852
INTERACT,0.1995577221281069,0.7561938068824315
INTERACT,0.1996358314222166,0.7562980055100235
INTERACT,0.1997177821570202,0.7563887384688188
INTERACT,0.199804854812749,0.7564756240936723
INTERACT,0.1998880860277839,0.7565673188859532
INTERACT,0.1999725977230501,0.7566526014549976
INTERACT,0.2000417436555406,0.7567513496928385
INTERACT,0.2001172919891876,0.7568500979306794
INTERACT,0.2001851574414469,0.7569504492243294
INTERACT,0.2002555838541687,0.757053365407274
INTERACT,0.2003298517075844,0.7571476250888494
INTERACT,0.2004066805214628,0.7572508618829558
INTERACT,0.2004783874144159,0.7573457627868548
INTERACT,0.2005513747876004,0.7574345720786793
INTERACT,0.20062948408171,0.757524663815151
INTERACT,0.2006999104944318,0.7576189234967264
INTERACT,0.2007767393083102,0.7577179923457291
INTERACT,0.2008561290826512,0.7577987863585081
INTERACT,0.2009291164558356,0.757899137652158
INTERACT,0.2009918599871696,0.7579982065011608
INTERACT,0.2010610059196601,0.7581001608506199
INTERACT,0.2011365542533071,0.758196664810328
INTERACT,0.2012108221067229,0.7582915657142271
INTERACT,0.2012876509206013,0.7583864666181261
INTERACT,0.2013657602147109,0.7584723904094942
INTERACT,0.2014515523902084,0.7585589554231859
INTERACT,0.2015450274470938,0.7586516120489522
INTERACT,0.2016116124191217,0.7587529251760876
INTERACT,0.2016910021934626,0.758840131412103
INTERACT,0.2017767943689601,0.7589359941494875
INTERACT,0.2018485012619133,0.7590385897212703
INTERACT,0.2019291715164855,0.7591373379591112
INTERACT,0.2020098417710578,0.7592283915290684
INTERACT,0.2020828291442422,0.7593136740981128
INTERACT,0.2021596579581206,0.759417231503381
INTERACT,0.2022339258115363,0.7594999491831309
INTERACT,0.2023235594277278,0.7595797813624243
INTERACT,0.2023939858404496,0.7596679494319251
INTERACT,0.2024580098520149,0.7597711862260315
INTERACT,0.2025233143438115,0.7598792321875653
INTERACT,0.2026039845983838,0.7599722094244934
INTERACT,0.2026846548529561,0.7600735225516289
INTERACT,0.2027538007854466,0.760180606679677
INTERACT,0.2028229467179371,0.7602710190273106
INTERACT,0.2028946536108902,0.760367202375857
INTERACT,0.2029612385829181,0.760458576556976
INTERACT,0.2030329454758713,0.7605451415706677
INTERACT,0.2031200181316001,0.7606384394187576
INTERACT,0.2031968469454784,0.7607198746538602
INTERACT,0.2032595904768124,0.7608202259475102
INTERACT,0.2033492240930038,0.7609071115723637
INTERACT,0.2034311748278074,0.7609930353637318
INTERACT,0.2035220889242302,0.7610808828220708
INTERACT,0.2035886738962581,0.7611793104487499
INTERACT,0.2036552588682859,0.7612767762419435
INTERACT,0.2037244048007765,0.7613732802016516
INTERACT,0.2038025140948861,0.7614749139399489
INTERACT,0.203885745309921,0.7615682117880388
INTERACT,0.2039625741237994,0.7616605478026434
INTERACT,0.2040317200562899,0.761765067041397
INTERACT,0.2041111098306309,0.7618638152792379
INTERACT,0.2041815362433527,0.7619686551291533
INTERACT,0.2042686088990815,0.762059067476787
INTERACT,0.204354401074579,0.7621417851565367
INTERACT,0.204417144605913,0.7622469456176141
INTERACT,0.2044990953407166,0.762345693855455
INTERACT,0.2045541559906627,0.7624566253174452
INTERACT,0.2046258628836159,0.7625537704994769
INTERACT,0.2046962892963377,0.7626525187373179
INTERACT,0.2047756790706787,0.7627480608635405
INTERACT,0.2048461054834005,0.7628375113776886
INTERACT,0.2049203733368162,0.7629179847793057
INTERACT,0.2050023240716198,0.7630055116264829
INTERACT,0.2050753114448043,0.7631119545322075
INTERACT,0.2051393354563696,0.7632132676593429
INTERACT,0.2052046399481662,0.7633126571195075
INTERACT,0.205275066360888,0.7634037106894647
INTERACT,0.2053403708526846,0.7634938024259365
INTERACT,0.2054184801467943,0.7635717109382589
INTERACT,0.2054901870397474,0.7636640469528634
INTERACT,0.2055644548931631,0.7637656806911607
INTERACT,0.2056336008256537,0.7638695587075908
INTERACT,0.2057053077186068,0.763964139000328
INTERACT,0.2057757341313286,0.7640638490716544
