model,track,split,metric,value
CpGenie,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,AUC,0.8460976605711324
CpGenie,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,Spearman,0.6273829607292902
CpGenie,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,AUC,0.8606501567971305
CpGenie,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Spearman,0.6338845710656037
CpGenie,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.8740059746025262
CpGenie,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Spearman,0.6551293188073498
CpGenie,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.8803143805765425
CpGenie,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,Spearman,0.5737061419166678
CpGenie,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,AUC,0.8355900663991601
CpGenie,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,Spearman,0.6086149829093284
CpGenie,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,AUC,0.8485241114041298
CpGenie,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Spearman,0.5586199758989056
CpGenie,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.8164540097778006
CpGenie,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Spearman,0.5911356977990107
CpGenie,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.8318528606798116
CpGenie,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,Spearman,0.5676112357849337
CpGenie,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,AUC,0.8602816765982579
CpGenie,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,Spearman,0.6021240503185983
CpGenie,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,AUC,0.87065144844951
CpGenie,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Spearman,0.5952447009653349
CpGenie,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.8580483422372901
CpGenie,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Spearman,0.6286063715051732
CpGenie,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.8732964247710313
CpGenie,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,Spearman,0.5278090382460634
CpGenie,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,AUC,0.8586846655059299
CpGenie,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,Spearman,0.577723839580011
CpGenie,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,AUC,0.8753375614350464
CpGenie,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Spearman,0.6146420949823101
CpGenie,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.8540888936511808
CpGenie,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Spearman,0.6377585220193963
CpGenie,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.8664103828377578
CpGenie,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,Spearman,0.6043539718915392
CpGenie,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,AUC,0.8526502720702347
CpGenie,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,Spearman,0.6353091211569258
CpGenie,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,AUC,0.8591363928590398
CpGenie,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Spearman,0.5913411632760291
CpGenie,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.8433181089438807
CpGenie,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Spearman,0.6217280086291502
CpGenie,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.8522321752724382
CpGenie,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,Spearman,0.5576996094025873
CpGenie,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,AUC,0.8413650568144246
CpGenie,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,Spearman,0.6030490841447107
CpGenie,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,AUC,0.8514650454763218
CpGenie,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Spearman,0.4961438884322281
CpGenie,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.8198319195576171
CpGenie,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Spearman,0.520976551212926
CpGenie,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.8332654381370947
CpGenie,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,Spearman,0.5962403042744443
CpGenie,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,AUC,0.852313867230042
CpGenie,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,Spearman,0.6153773245650141
CpGenie,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,AUC,0.8580559233742742
CpGenie,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Spearman,0.6139188838105474
CpGenie,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.848852590914718
CpGenie,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Spearman,0.6299050344390076
CpGenie,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.8530755343313564
CpGenie,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Spearman,0.5348612244845868
CpGenie,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.8653837707415011
CpGenie,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Spearman,0.5724335473979885
CpGenie,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.8835797932204725
CpGenie,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Spearman,0.5702101126913947
CpGenie,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,AUC,0.8879208888732297
CpGenie,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Spearman,0.6043727220698704
CpGenie,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,AUC,0.9010010693423591
CpGenie,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Spearman,0.5146664210096337
CpGenie,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.8605029336661695
CpGenie,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Spearman,0.5407204606805996
CpGenie,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.8574102007938679
CpGenie,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Spearman,0.5268200626138348
CpGenie,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.8572351547999577
CpGenie,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Spearman,0.5606030056878791
CpGenie,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.8660438625975351
CpGenie,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Spearman,0.5516566039002747
CpGenie,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.8267446424133693
CpGenie,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Spearman,0.5747507069214445
CpGenie,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.8337434285492589
CpGenie,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Spearman,0.5337924896343634
CpGenie,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,AUC,0.8700385006170042
CpGenie,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Spearman,0.5739892940643255
CpGenie,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,AUC,0.8736901801173186
CpGenie,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Spearman,0.5175856025794873
CpGenie,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.8644070756390347
CpGenie,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Spearman,0.5608155526404178
CpGenie,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.8736561231440607
CpGenie,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Spearman,0.5260462003192958
CpGenie,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.8636542408400749
CpGenie,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Spearman,0.555915132214298
CpGenie,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.8724083266110831
CpGenie,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Spearman,0.5208000347950759
CpGenie,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.8548137532910197
CpGenie,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Spearman,0.5599835465966152
CpGenie,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.8715643128104829
CpGenie,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,Spearman,0.5984065018537521
CpGenie,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.8373899543271167
CpGenie,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,Spearman,0.6298353487771882
CpGenie,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.8464965203790347
CpGenie,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,Spearman,0.5700868658912213
CpGenie,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.8655093775263799
CpGenie,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,Spearman,0.6080075629896408
CpGenie,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.8722866427967471
CpGenie,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,Spearman,0.5493633854691712
CpGenie,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.8509493097312804
CpGenie,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,Spearman,0.5838291326893685
CpGenie,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.8580416250249734
CpGenie,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,Spearman,0.5713012659111941
CpGenie,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.8156859925685045
CpGenie,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,Spearman,0.6028196405737745
CpGenie,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.8314416134085119
CpGenie,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,Spearman,0.5185956341012063
CpGenie,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.8629058269547034
CpGenie,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,Spearman,0.5498272438076295
CpGenie,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.8742635480534975
CpGenie,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,Spearman,0.5027224474484352
CpGenie,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.8726967373631305
CpGenie,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,Spearman,0.5318272667206376
CpGenie,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.8836645591412484
CpGenie,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_VALID,Spearman,0.491429126265682
CpGenie,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_VALID,AUC,0.869101490149899
CpGenie,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_TEST,Spearman,0.5211007050055797
CpGenie,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_TEST,AUC,0.8754998680019458
CpGenie,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_VALID,Spearman,0.5138059746947788
CpGenie,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_VALID,AUC,0.868552834367601
CpGenie,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_TEST,Spearman,0.548487689101114
CpGenie,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_TEST,AUC,0.8787885752610731
CpGenie,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,Spearman,0.4933488936210108
CpGenie,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,AUC,0.8540261205248756
CpGenie,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,Spearman,0.511234892278262
CpGenie,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,AUC,0.8617954683009539
CpGenie,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,Spearman,0.5207132433825646
CpGenie,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,AUC,0.8322752187621303
CpGenie,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,Spearman,0.5713492373735045
CpGenie,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,AUC,0.8469698341345852
CpGenie,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,Spearman,0.5302325453982099
CpGenie,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,AUC,0.8360198483068515
CpGenie,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,Spearman,0.5745432130485165
CpGenie,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.844392807288399
INTERACT,Adipocytes,VALID,Spearman,0.6493525643202366
INTERACT,Adipocytes,VALID,AUC,0.8906947615239841
INTERACT,Adipocytes,TEST,Spearman,0.6478449022629956
INTERACT,Adipocytes,TEST,AUC,0.8922833812427735
INTERACT,Adipocytes,cell type specific,Spearman,-0.101912231476813
INTERACT,Adipocytes,cell type specific,AUC,0.5817109144542774
INTERACT,Aorta-Endothel,VALID,Spearman,0.609897956871209
INTERACT,Aorta-Endothel,VALID,AUC,0.8676097289553675
INTERACT,Aorta-Endothel,TEST,Spearman,0.6077289998566061
INTERACT,Aorta-Endothel,TEST,AUC,0.8682567904215763
INTERACT,Aorta-Endothel,cell type specific,Spearman,0.385055431670532
INTERACT,Aorta-Endothel,cell type specific,AUC,0.7077002944628557
INTERACT,Aorta-Smooth-Muscle,VALID,Spearman,0.6427563433990747
INTERACT,Aorta-Smooth-Muscle,VALID,AUC,0.8411930854378638
INTERACT,Aorta-Smooth-Muscle,TEST,Spearman,0.6441836688351469
INTERACT,Aorta-Smooth-Muscle,TEST,AUC,0.8393515042805533
INTERACT,Aorta-Smooth-Muscle,cell type specific,Spearman,0.3029542734533069
INTERACT,Aorta-Smooth-Muscle,cell type specific,AUC,0.6612209763659296
INTERACT,Bladder-Epithelial,VALID,Spearman,0.6052227154664793
INTERACT,Bladder-Epithelial,VALID,AUC,0.8762088307018663
INTERACT,Bladder-Epithelial,TEST,Spearman,0.6045447104722002
INTERACT,Bladder-Epithelial,TEST,AUC,0.8762701352204485
INTERACT,Bladder-Epithelial,cell type specific,Spearman,0.1387558720013003
INTERACT,Bladder-Epithelial,cell type specific,AUC,0.4577814443359796
INTERACT,Blood-B,VALID,Spearman,0.581590414240012
INTERACT,Blood-B,VALID,AUC,0.8845800509677237
INTERACT,Blood-B,TEST,Spearman,0.5749005020577556
INTERACT,Blood-B,TEST,AUC,0.884477322019041
INTERACT,Blood-B,cell type specific,Spearman,0.3002470772135108
INTERACT,Blood-B,cell type specific,AUC,0.654987678187488
INTERACT,Blood-Granulocytes,VALID,Spearman,0.5367360277107367
INTERACT,Blood-Granulocytes,VALID,AUC,0.8897635771317652
INTERACT,Blood-Granulocytes,TEST,Spearman,0.5342459366310286
INTERACT,Blood-Granulocytes,TEST,AUC,0.8921412213057407
INTERACT,Blood-Granulocytes,cell type specific,Spearman,0.2485396644969129
INTERACT,Blood-Granulocytes,cell type specific,AUC,0.7427861376292177
INTERACT,Blood-Monocytes,VALID,Spearman,0.5020260450738712
INTERACT,Blood-Monocytes,VALID,AUC,0.8927459387725427
INTERACT,Blood-Monocytes,TEST,Spearman,0.4965555803029053
INTERACT,Blood-Monocytes,TEST,AUC,0.8940282901402545
INTERACT,Blood-Monocytes,cell type specific,Spearman,0.3174409533556704
INTERACT,Blood-Monocytes,cell type specific,AUC,0.661516465463834
INTERACT,Blood-NK,VALID,Spearman,0.5434020362597535
INTERACT,Blood-NK,VALID,AUC,0.8896175405394044
INTERACT,Blood-NK,TEST,Spearman,0.5349051925205652
INTERACT,Blood-NK,TEST,AUC,0.8894557311218737
INTERACT,Blood-NK,cell type specific,Spearman,0.4690119691999459
INTERACT,Blood-NK,cell type specific,AUC,0.6601002858775362
INTERACT,Blood-T-CD3,VALID,Spearman,0.6308178047812202
INTERACT,Blood-T-CD3,VALID,AUC,0.8836417074362289
INTERACT,Blood-T-CD3,TEST,Spearman,0.6278396715930352
INTERACT,Blood-T-CD3,TEST,AUC,0.8847520804431585
INTERACT,Blood-T-CD3,cell type specific,Spearman,-0.02664348076373244
INTERACT,Blood-T-CD3,cell type specific,AUC,0.4479186111166026
INTERACT,Bone-Osteoblasts,VALID,Spearman,0.6517735956060244
INTERACT,Bone-Osteoblasts,VALID,AUC,0.8502533523926008
INTERACT,Bone-Osteoblasts,TEST,Spearman,0.65028259165256
INTERACT,Bone-Osteoblasts,TEST,AUC,0.8498214271290994
INTERACT,Bone-Osteoblasts,cell type specific,Spearman,0.2055375345465458
INTERACT,Bone-Osteoblasts,cell type specific,AUC,0.6641017747442295
INTERACT,Bone_marrow-Erythrocyte_progenitors,VALID,Spearman,0.6803271085765076
INTERACT,Bone_marrow-Erythrocyte_progenitors,VALID,AUC,0.8515394689764556
INTERACT,Bone_marrow-Erythrocyte_progenitors,TEST,Spearman,0.6748558799613649
INTERACT,Bone_marrow-Erythrocyte_progenitors,TEST,AUC,0.8487752340305768
INTERACT,Bone_marrow-Erythrocyte_progenitors,cell type specific,Spearman,0.2433698919949581
INTERACT,Bone_marrow-Erythrocyte_progenitors,cell type specific,AUC,0.7236685305376034
INTERACT,Breast-Basal-Epithelial,VALID,Spearman,0.535810769936859
INTERACT,Breast-Basal-Epithelial,VALID,AUC,0.8885975530921051
INTERACT,Breast-Basal-Epithelial,TEST,Spearman,0.535634815679203
INTERACT,Breast-Basal-Epithelial,TEST,AUC,0.8897647759468491
INTERACT,Breast-Basal-Epithelial,cell type specific,Spearman,0.1070926659717161
INTERACT,Breast-Basal-Epithelial,cell type specific,AUC,0.5819182758758138
INTERACT,Breast-Luminal-Epithelial,VALID,Spearman,0.5605085195529004
INTERACT,Breast-Luminal-Epithelial,VALID,AUC,0.890788753656424
INTERACT,Breast-Luminal-Epithelial,TEST,Spearman,0.5581319591249617
INTERACT,Breast-Luminal-Epithelial,TEST,AUC,0.891866575544167
INTERACT,Breast-Luminal-Epithelial,cell type specific,Spearman,0.3244261561170854
INTERACT,Breast-Luminal-Epithelial,cell type specific,AUC,0.6595971403265618
INTERACT,Colon-Fibroblasts,VALID,Spearman,0.6575249046415146
INTERACT,Colon-Fibroblasts,VALID,AUC,0.8864770653150096
INTERACT,Colon-Fibroblasts,TEST,Spearman,0.6557519977214279
INTERACT,Colon-Fibroblasts,TEST,AUC,0.8878388712698839
INTERACT,Colon-Fibroblasts,cell type specific,Spearman,0.2265416356945297
INTERACT,Colon-Fibroblasts,cell type specific,AUC,0.6290080910997903
INTERACT,Colon-Right-Epithelial,VALID,Spearman,0.5688118297283108
INTERACT,Colon-Right-Epithelial,VALID,AUC,0.8763641281544481
INTERACT,Colon-Right-Epithelial,TEST,Spearman,0.5652637473114523
INTERACT,Colon-Right-Epithelial,TEST,AUC,0.8730891031067245
INTERACT,Colon-Right-Epithelial,cell type specific,Spearman,0.2344826632938572
INTERACT,Colon-Right-Epithelial,cell type specific,AUC,0.7169967410394293
INTERACT,Cortex-Neuron,VALID,Spearman,0.5580013261042228
INTERACT,Cortex-Neuron,VALID,AUC,0.8957505021051546
INTERACT,Cortex-Neuron,TEST,Spearman,0.5465170599228593
INTERACT,Cortex-Neuron,TEST,AUC,0.8852523782377584
INTERACT,Cortex-Neuron,cell type specific,Spearman,0.3274838868377656
INTERACT,Cortex-Neuron,cell type specific,AUC,0.6870222485726782
INTERACT,Dermal-Fibroblasts,VALID,Spearman,0.629017879907299
INTERACT,Dermal-Fibroblasts,VALID,AUC,0.8737453980948905
INTERACT,Dermal-Fibroblasts,TEST,Spearman,0.6277039813428651
INTERACT,Dermal-Fibroblasts,TEST,AUC,0.8730388533235768
INTERACT,Dermal-Fibroblasts,cell type specific,Spearman,0.3123832729616931
INTERACT,Dermal-Fibroblasts,cell type specific,AUC,0.8010265762042097
INTERACT,Epidermal-Keratinocytes,VALID,Spearman,0.6031759362080786
INTERACT,Epidermal-Keratinocytes,VALID,AUC,0.8816506294841746
INTERACT,Epidermal-Keratinocytes,TEST,Spearman,0.6030100762410704
INTERACT,Epidermal-Keratinocytes,TEST,AUC,0.8829317210870233
INTERACT,Epidermal-Keratinocytes,cell type specific,Spearman,0.2156133126120283
INTERACT,Epidermal-Keratinocytes,cell type specific,AUC,0.634093913913523
INTERACT,Fallopian-Epithelial,VALID,Spearman,0.5770312482356632
INTERACT,Fallopian-Epithelial,VALID,AUC,0.8888514710659396
INTERACT,Fallopian-Epithelial,TEST,Spearman,0.5742614843056734
INTERACT,Fallopian-Epithelial,TEST,AUC,0.8884355782818733
INTERACT,Fallopian-Epithelial,cell type specific,Spearman,0.2574647858471933
INTERACT,Fallopian-Epithelial,cell type specific,AUC,0.7691719027084892
INTERACT,Gallbladder-Epithelial,VALID,Spearman,0.5633564085007564
INTERACT,Gallbladder-Epithelial,VALID,AUC,0.8878253886896069
INTERACT,Gallbladder-Epithelial,TEST,Spearman,0.5601337825852191
INTERACT,Gallbladder-Epithelial,TEST,AUC,0.8867939751447166
INTERACT,Gallbladder-Epithelial,cell type specific,Spearman,0.1394286320700911
INTERACT,Gallbladder-Epithelial,cell type specific,AUC,0.5397256565275868
INTERACT,Gastric-fundus-Epithelial,VALID,Spearman,0.6127936776293318
INTERACT,Gastric-fundus-Epithelial,VALID,AUC,0.8767070313689299
INTERACT,Gastric-fundus-Epithelial,TEST,Spearman,0.6036710632914501
INTERACT,Gastric-fundus-Epithelial,TEST,AUC,0.8732856062852087
INTERACT,Gastric-fundus-Epithelial,cell type specific,Spearman,0.2188715432100708
INTERACT,Gastric-fundus-Epithelial,cell type specific,AUC,0.6541405932450395
INTERACT,Heart-Cardiomyocyte,VALID,Spearman,0.4783674559704286
INTERACT,Heart-Cardiomyocyte,VALID,AUC,0.837588908744386
INTERACT,Heart-Cardiomyocyte,TEST,Spearman,0.462371168924025
INTERACT,Heart-Cardiomyocyte,TEST,AUC,0.8289994289130572
INTERACT,Heart-Cardiomyocyte,cell type specific,Spearman,0.1662560897338962
INTERACT,Heart-Cardiomyocyte,cell type specific,AUC,0.6394069976845896
INTERACT,Heart-Fibroblasts,VALID,Spearman,0.6125778904364745
INTERACT,Heart-Fibroblasts,VALID,AUC,0.819828289698664
INTERACT,Heart-Fibroblasts,TEST,Spearman,0.6158561286169442
INTERACT,Heart-Fibroblasts,TEST,AUC,0.8180174584370925
INTERACT,Heart-Fibroblasts,cell type specific,Spearman,0.06768753623134405
INTERACT,Heart-Fibroblasts,cell type specific,AUC,0.542220512934032
INTERACT,Kidney-Tubular-Endothel,VALID,Spearman,0.5653317171120648
INTERACT,Kidney-Tubular-Endothel,VALID,AUC,0.887368672980243
INTERACT,Kidney-Tubular-Endothel,TEST,Spearman,0.5632338340994923
INTERACT,Kidney-Tubular-Endothel,TEST,AUC,0.8851843807288738
INTERACT,Kidney-Tubular-Endothel,cell type specific,Spearman,0.3049451515212618
INTERACT,Kidney-Tubular-Endothel,cell type specific,AUC,0.9368787697733871
INTERACT,Liver-Hepatocytes,VALID,Spearman,0.5766341312655678
INTERACT,Liver-Hepatocytes,VALID,AUC,0.8790630753829533
INTERACT,Liver-Hepatocytes,TEST,Spearman,0.5771041449715176
INTERACT,Liver-Hepatocytes,TEST,AUC,0.871683814089807
INTERACT,Liver-Hepatocytes,cell type specific,Spearman,0.1172774970592265
INTERACT,Liver-Hepatocytes,cell type specific,AUC,0.5944280929672654
INTERACT,Lung-Alveolar-Epithelial,VALID,Spearman,0.6376785742165366
INTERACT,Lung-Alveolar-Epithelial,VALID,AUC,0.8876594230732259
INTERACT,Lung-Alveolar-Epithelial,TEST,Spearman,0.629733983663279
INTERACT,Lung-Alveolar-Epithelial,TEST,AUC,0.8853658673077804
INTERACT,Lung-Alveolar-Epithelial,cell type specific,Spearman,0.3587347570861794
INTERACT,Lung-Alveolar-Epithelial,cell type specific,AUC,0.7962117156339957
INTERACT,Lung-Bronchus-Epithelial,VALID,Spearman,0.6111517546603114
INTERACT,Lung-Bronchus-Epithelial,VALID,AUC,0.8878274008271765
INTERACT,Lung-Bronchus-Epithelial,TEST,Spearman,0.6060204219870552
INTERACT,Lung-Bronchus-Epithelial,TEST,AUC,0.887802575520441
INTERACT,Lung-Bronchus-Epithelial,cell type specific,Spearman,0.1729137774016109
INTERACT,Lung-Bronchus-Epithelial,cell type specific,AUC,0.6386701919229492
INTERACT,Oligodendrocytes,VALID,Spearman,0.5317214519829547
INTERACT,Oligodendrocytes,VALID,AUC,0.8939536441992912
INTERACT,Oligodendrocytes,TEST,Spearman,0.5256963690130049
INTERACT,Oligodendrocytes,TEST,AUC,0.8948674484309661
INTERACT,Oligodendrocytes,cell type specific,Spearman,0.2848129114809359
INTERACT,Oligodendrocytes,cell type specific,AUC,0.7559159289918332
INTERACT,Ovary-Epithelial,VALID,Spearman,0.5361381055957837
INTERACT,Ovary-Epithelial,VALID,AUC,0.846369603150402
INTERACT,Ovary-Epithelial,TEST,Spearman,0.5330406158488621
INTERACT,Ovary-Epithelial,TEST,AUC,0.8413111914605323
INTERACT,Ovary-Epithelial,cell type specific,Spearman,0.3185191521826771
INTERACT,Ovary-Epithelial,cell type specific,AUC,0.7032362462122035
INTERACT,Pancreas-Acinar,VALID,Spearman,0.6414242535875049
