model,recall,precision
Melody-ST,0.5387296475609122,0.9780392353094512
Melody-ST,0.5384229307512286,0.9780492064785812
Melody-ST,0.5381338413444003,0.9780593224288178
Melody-ST,0.5378502004075456,0.9780770773011056
Melody-ST,0.5375716874424306,0.978084789507383
Melody-ST,0.5373024689260938,0.9781002989505226
Melody-ST,0.5369845346782294,0.9781087434842586
Melody-ST,0.5367053807166469,0.9781261718435136
Melody-ST,0.5363909719493536,0.9781433571808046
Melody-ST,0.5361195099453807,0.9781514069373553
Melody-ST,0.5358252925668127,0.9781614192093622
Melody-ST,0.5355612020222157,0.9781772245855108
Melody-ST,0.5352945474917488,0.9781900793822778
Melody-ST,0.5349708442756772,0.978208126021906
Melody-ST,0.5346964977876006,0.9782287349036242
Melody-ST,0.5343788840379701,0.9782424775085043
Melody-ST,0.5341042170516598,0.978249907691838
Melody-ST,0.5337958977508075,0.9782651981794078
Melody-ST,0.5335311662097431,0.9782851172160568
Melody-ST,0.5332571402199002,0.9782954834096916
Melody-ST,0.5329603588554623,0.9783084076026176
Melody-ST,0.53267607692214,0.9783235718280012
Melody-ST,0.5323687191159889,0.9783361054699832
Melody-ST,0.532087642165004,0.9783497001640612
Melody-ST,0.5317879763164626,0.9783643002994789
Melody-ST,0.531500489400803,0.978367857918236
Melody-ST,0.5312287068985962,0.9783830176060764
Melody-ST,0.5309261565659512,0.9784010135045343
Melody-ST,0.5306556560566795,0.9784151022781532
Melody-ST,0.5303409267911524,0.9784349666806604
Melody-ST,0.5300608113348687,0.9784504434150352
Melody-ST,0.5297499280481466,0.978469926269709
Melody-ST,0.5294823120229785,0.9784923118291988
Melody-ST,0.5291967480967212,0.9785082092050952
Melody-ST,0.5288897107888039,0.9785203698927026
Melody-ST,0.5286275432336093,0.978534328048292
Melody-ST,0.528311852473381,0.9785502400950764
Melody-ST,0.5280314165188635,0.978562922265944
Melody-ST,0.5277189307409726,0.9785807423995512
Melody-ST,0.5274416997687926,0.9785924193105284
Melody-ST,0.5271574178354703,0.9786014997870026
Melody-ST,0.5268404450823071,0.9786180303655404
Melody-ST,0.526564496103062,0.9786268835944862
Melody-ST,0.5262257294700049,0.9786408334098254
Melody-ST,0.5259417680349163,0.9786575620229008
Melody-ST,0.5256302437517267,0.978672046841415
Melody-ST,0.5253417953413658,0.9786868811711228
Melody-ST,0.5250517444398364,0.9786999145702524
Melody-ST,0.5247469506195551,0.978717057736646
Melody-ST,0.5244735656261799,0.9787266873644216
Melody-ST,0.5241585158624191,0.9787387730284576
Melody-ST,0.5238697469538245,0.9787554332953898
Melody-ST,0.5235396337730783,0.9787710581755692
Melody-ST,0.5232643257903006,0.9787841836685754
Melody-ST,0.5229851718287181,0.9788065646144248
Melody-ST,0.5226649940932175,0.9788185314141766
Melody-ST,0.5223624437605724,0.9788323881397472
Melody-ST,0.5220550859544213,0.9788519528531716
Melody-ST,0.5217666375440605,0.9788722909416256
Melody-ST,0.5214547927626371,0.9788793575426052
Melody-ST,0.5211657033558088,0.9788926385797032
Melody-ST,0.5208782164401492,0.9789024605463904
Melody-ST,0.5205500262488053,0.978920709465731
Melody-ST,0.5202699107925216,0.9789343934079824
Melody-ST,0.5199449255835151,0.978948676915353
Melody-ST,0.5196619256431277,0.9789616872672472
Melody-ST,0.5193353379429526,0.9789729845988772
Melody-ST,0.5190395180732159,0.9789784144132816
Melody-ST,0.5187616461045683,0.978992852053598
Melody-ST,0.5184571727825208,0.9790044736230537
Melody-ST,0.5181619939092516,0.9790194418506636
Melody-ST,0.5178447006578547,0.979028805247828
Melody-ST,0.5175655466962722,0.9790450346238304
Melody-ST,0.5172492149395764,0.9790550570638376
Melody-ST,0.5169421776316591,0.9790642718961676
Melody-ST,0.5166489217477922,0.979072260435172
Melody-ST,0.5163268210228893,0.9790850642416832
Melody-ST,0.5160303601566851,0.9790929473282866
Melody-ST,0.5157034519582763,0.9791043976906526
Melody-ST,0.5153999401309299,0.9791161949341856
Melody-ST,0.5150771984095596,0.97912903298523
Melody-ST,0.514788429500965,0.9791396539816012
Melody-ST,0.514503827069409,0.979155827481444
Melody-ST,0.5141772393692339,0.9791715493838012
Melody-ST,0.5138823809941984,0.979184364181106
Melody-ST,0.5135529088099196,0.979203600121976
Melody-ST,0.5132442690108335,0.979207520611178
Melody-ST,0.5129096688548149,0.9792206012197188
Melody-ST,0.5126257074197265,0.9792327104554588
Melody-ST,0.5123266825676523,0.9792484349797568
Melody-ST,0.5120065048321518,0.9792633394672672
Melody-ST,0.511724145888232,0.9792719547020206
Melody-ST,0.5113978786862906,0.979289054732475
Melody-ST,0.5110975718412816,0.9793005912537674
Melody-ST,0.5107616896923282,0.9793119340754556
Melody-ST,0.5104661903208252,0.9793273026437146
Melody-ST,0.5101274236877681,0.9793403710328338
Melody-ST,0.5098277578392265,0.9793568167755876
Melody-ST,0.5095274509942176,0.9793666204231894
Melody-ST,0.5091886843611605,0.9793767214319354
Melody-ST,0.5089044024278382,0.9793877893407152
Melody-ST,0.5085909551552461,0.9793983173029448
Melody-ST,0.5082816743596926,0.9794193063889388
Melody-ST,0.5079528431718813,0.9794316782929832
Melody-ST,0.5076573438003783,0.9794484166759936
Melody-ST,0.5073579984500706,0.9794638106198412
Melody-ST,0.5070278852693243,0.9794822485756636
Melody-ST,0.5067349498836912,0.9794961162991532
Melody-ST,0.5063971447453353,0.9795051860062453
Melody-ST,0.5060974788967938,0.979515172567799
Melody-ST,0.5057673657160475,0.9795373400404211
Melody-ST,0.505494301220906,0.9795532799713812
Melody-ST,0.5051875844112224,0.9795685132499842
Melody-ST,0.5048600352163459,0.9795865952846315
Melody-ST,0.5045699843148165,0.9795970431579472
Melody-ST,0.5042453196040436,0.9796140612605524
Melody-ST,0.5039456537555022,0.9796217161519192
Melody-ST,0.5036165020694571,0.9796276011777812
Melody-ST,0.5033168362209156,0.979635885007782
Melody-ST,0.5030210163511789,0.9796492231138986
Melody-ST,0.5026902621739652,0.9796599688950238
Melody-ST,0.50238771184132,0.979674908533651
Melody-ST,0.5020611241411449,0.9796766602105442
Melody-ST,0.5017608172961359,0.9796862005460484
Melody-ST,0.5014223711613125,0.9797034418108348
Melody-ST,0.501122705312771,0.9797167195611376
Melody-ST,0.5008352183971114,0.979731110729364
Melody-ST,0.5005035027251965,0.9797523707349514
Melody-ST,0.5002006318943176,0.9797668066396013
Melody-ST,0.4998580192824557,0.9797790699427572
Melody-ST,0.4995391235398901,0.9797861312845388
Melody-ST,0.4992080488644427,0.9798038127804763
Melody-ST,0.4989090240123686,0.9798123040900336
Melody-ST,0.4985981407256464,0.9798221868398612
Melody-ST,0.4982532846261484,0.9798467914957556
Melody-ST,0.4979638747210864,0.9798594144750368
Melody-ST,0.4976372870209112,0.979871815745863
Melody-ST,0.4973424286458757,0.9798904412345094
Melody-ST,0.4969914830799367,0.9798969603101934
Melody-ST,0.4966966247049012,0.9799094299346586
Melody-ST,0.4963873439093477,0.9799176230908424
Melody-ST,0.4960623587003412,0.9799227222337238
Melody-ST,0.4957732692935129,0.979931114564322
Melody-ST,0.4954585400279859,0.979944090165701
Melody-ST,0.4951550282006396,0.979951311778414
Melody-ST,0.4948185050552186,0.9799646962269648
Melody-ST,0.4945188392066771,0.9799739599872976
Melody-ST,0.4942057124323188,0.979988306174848
Melody-ST,0.4938743172586375,0.9800006995653155
Melody-ST,0.4935659979577853,0.9800115310747192
Melody-ST,0.49321537289008,0.98002631401304
Melody-ST,0.4929176300309409,0.9800482131011424
Melody-ST,0.4925823888784549,0.9800605281482672
Melody-ST,0.4922862485104844,0.9800719100836824
Melody-ST,0.4920038895665646,0.98008009842159
Melody-ST,0.4916641614388063,0.9800941593476696
Melody-ST,0.4913596881167588,0.9801121452787044
Melody-ST,0.4909920766426656,0.9801213791620922
Melody-ST,0.4906837573418133,0.980134862707766
Melody-ST,0.4903385807440815,0.9801475289477832
Melody-ST,0.4900366714079038,0.9801619303430282
Melody-ST,0.4897398900434659,0.9801784395869296
Melody-ST,0.48937804753758,0.9801873548025958
Melody-ST,0.4890488958515349,0.9802007292236774
Melody-ST,0.4887008347696996,0.9802133715951956
Melody-ST,0.488392835967081,0.9802244696056472
Melody-ST,0.4880511848499202,0.9802386629314164
Melody-ST,0.4877563264748848,0.9802503138423644
Melody-ST,0.4874345462482156,0.9802596468431676
Melody-ST,0.4870925746328212,0.9802751456256824
Melody-ST,0.4867861783213713,0.9802882824969682
Melody-ST,0.4864326687695624,0.980303998170818
Melody-ST,0.4861108885428932,0.980310225122948
Melody-ST,0.4857625069628241,0.98032047625146
Melody-ST,0.4854464957043621,0.9803332970885048
Melody-ST,0.4851202285024207,0.9803450926851256
Melody-ST,0.4847894743252069,0.9803624447554008
Melody-ST,0.4845026284060149,0.9803764779737169
Melody-ST,0.484164823267659,0.9803904135237096
Melody-ST,0.4838356715816139,0.9804002556149566
Melody-ST,0.483488251496246,0.9804132086385172
Melody-ST,0.4831664712695768,0.9804240109413788
Melody-ST,0.4828716128945413,0.9804365353867498
Melody-ST,0.4825027194275132,0.9804480497870725
Melody-ST,0.4821819006955453,0.9804589363952554
Melody-ST,0.4818437750589556,0.9804691499567292
Melody-ST,0.481540583729843,0.980483325959193
Melody-ST,0.4811986121144486,0.9804985404272272
Melody-ST,0.4808941387924011,0.9805082187251272
Melody-ST,0.4805864604880162,0.9805229113755196
Melody-ST,0.4802569883037375,0.9805412486659204
Melody-ST,0.4799435410311454,0.9805480490754644
Melody-ST,0.4795887494864015,0.9805589976232804
Melody-ST,0.47926504627033,0.9805654115735408
Melody-ST,0.4788977552944706,0.980584900781854
Melody-ST,0.4785791800501387,0.9805909018374812
Melody-ST,0.4782554768340671,0.9806050840518644
Melody-ST,0.4779010057875571,0.9806148378662052
Melody-ST,0.4775849945290951,0.98062355510777
Melody-ST,0.4772439844084019,0.9806351639870028
Melody-ST,0.4768930388424629,0.9806476869359364
Melody-ST,0.4765417727782902,0.9806647434299304
Melody-ST,0.4762228770357246,0.9806759937221234
Melody-ST,0.4758911613638097,0.9806835106119496
Melody-ST,0.4755334853349623,0.9806997274166982
Melody-ST,0.4752193970659027,0.9807144605168298
Melody-ST,0.4748703744893662,0.9807310689752404
Melody-ST,0.4745594912026439,0.9807466214851224
Melody-ST,0.4742101481278736,0.9807652153854414
Melody-ST,0.4738899703923732,0.9807771905247072
Melody-ST,0.4735614597027955,0.9807947098994232
Melody-ST,0.4732175650979987,0.9808090362934404
Melody-ST,0.4729076433059777,0.980812347738807
Melody-ST,0.4725701586658556,0.9808197855413352
Melody-ST,0.472266967336743,0.9808331696991685
Melody-ST,0.4719163422690378,0.9808486033802382
Melody-ST,0.4716041769893806,0.9808623220382594
Melody-ST,0.4712615643775187,0.9808722300455548
Melody-ST,0.470899401373399,0.980887922499551
Melody-ST,0.4705599937438744,0.9808966814715048
Melody-ST,0.47019398476095,0.98090767283554
Melody-ST,0.4698545771314254,0.9809197412696576
Melody-ST,0.4694866451590985,0.9809339753853284
Melody-ST,0.4691453145401715,0.9809440329813784
Melody-ST,0.4688212908258662,0.9809587421530422
Melody-ST,0.4684639352952526,0.980978069377732
Melody-ST,0.4681562569908677,0.980992816732661
Melody-ST,0.4677822355520998,0.9810088976893432
Melody-ST,0.4674476353960813,0.9810212958871178
Melody-ST,0.4671123942435953,0.9810389694310682
Melody-ST,0.4667845245504852,0.9810543191248584
Melody-ST,0.4664383864580522,0.9810616887144004
Melody-ST,0.4660778259451012,0.981069156507836
Melody-ST,0.4657313673544345,0.9810831594276676
Melody-ST,0.4653692043503148,0.9810932432432432
Melody-ST,0.4650291557243228,0.981104888021578
Melody-ST,0.4646737231831115,0.9811225760348208
Melody-ST,0.4643516224582086,0.9811329826424252
Melody-ST,0.4640352907015129,0.9811423041789434
Melody-ST,0.4636676792274198,0.9811575783388448
Melody-ST,0.4633298740890639,0.9811740655751724
Melody-ST,0.4629657880955418,0.9811908627165962
Melody-ST,0.4626270214624847,0.9812026931952974
Melody-ST,0.4622462695608084,0.9812095293946366
Melody-ST,0.4619078234259851,0.9812173969877576
Melody-ST,0.4615713002805641,0.98122669006801
Melody-ST,0.4612043298029384,0.9812441485984934
Melody-ST,0.4608601146999079,0.9812545080963192
Melody-ST,0.4605043616604629,0.9812691136719696
Melody-ST,0.4601803379461576,0.9812843379603652
Melody-ST,0.4598117649773632,0.9812978062558608
Melody-ST,0.4594877412630579,0.9813056861186916
Melody-ST,0.4591528206088056,0.9813171751157788
Melody-ST,0.4587810426576739,0.981331245621083
Melody-ST,0.4584368275546433,0.9813457667445584
Melody-ST,0.4580890869710417,0.9813621907544932
Melody-ST,0.4577503203379846,0.9813749525887896
Melody-ST,0.4573772603939179,0.981384339463825
Melody-ST,0.4570368912696922,0.9813909955542096
Melody-ST,0.4566875481949219,0.981396626997929
Melody-ST,0.4562914123780264,0.981413249307038
Melody-ST,0.4559677091619548,0.9814260259145742
Melody-ST,0.4555898417443821,0.9814447865891548
Melody-ST,0.4552539595954287,0.9814605099603464
Melody-ST,0.4548812201495957,0.9814720691078752
Melody-ST,0.454526428604852,0.9814823273427896
Melody-ST,0.4541796495159515,0.9814990403908528
Melody-ST,0.4538001796072102,0.981509709932448
Melody-ST,0.4534729509105675,0.9815258915694496
Melody-ST,0.4531095059135129,0.98154064903489
Melody-ST,0.4527781107398317,0.9815533022715492
Melody-ST,0.4524056917922325,0.9815616034089756
Melody-ST,0.4520566692156959,0.981581784157662
Melody-ST,0.451710531123263,0.9815966430449392
Melody-ST,0.4513201642745746,0.9816104405240896
Melody-ST,0.4509701802033369,0.9816258775286394
Melody-ST,0.4505881463087257,0.9816400571430964
Melody-ST,0.4502593151209144,0.9816509017680396
Melody-ST,0.4498759992333682,0.9816664475358978
Melody-ST,0.4495295406427015,0.9816786851375272
Melody-ST,0.4491808385643986,0.9816881016438892
Melody-ST,0.4487955996874501,0.9816995113606888
Melody-ST,0.4484555510614581,0.981710683898905
Melody-ST,0.4480645432163023,0.981723969155599
Melody-ST,0.4477254560850115,0.9817310780392744
Melody-ST,0.4473507936497762,0.9817443676925598
Melody-ST,0.4470213214654974,0.9817608725949932
Melody-ST,0.446684157323609,0.9817736363687596
Melody-ST,0.4462941109731544,0.9817822242903677
Melody-ST,0.4459531008524612,0.9817941786812244
Melody-ST,0.445575874431356,0.9818109399893786
Melody-ST,0.4452489662329471,0.9818158688876796
Melody-ST,0.4448685348295045,0.98182629694443
Melody-ST,0.4445252812211752,0.9818382345654018
Melody-ST,0.4441826686093132,0.9818529990195024
Melody-ST,0.4438044806935069,0.9818656633870048
Melody-ST,0.4434766110003967,0.9818768848678376
Melody-ST,0.4430743857170603,0.9818893230886804
Melody-ST,0.4427356190840032,0.9819099149303976
Melody-ST,0.4423401242635751,0.9819184834150196
Melody-ST,0.4419994346411157,0.9819285686822616
Melody-ST,0.4416507325628128,0.9819432459260072
Melody-ST,0.4412558787388522,0.9819630974202428
Melody-ST,0.4409071766605494,0.9819701174629824
Melody-ST,0.4405270657553406,0.9819822008148732
Melody-ST,0.4401831711505438,0.9819943558529604
Melody-ST,0.4398024192488675,0.9820134823741572
Melody-ST,0.4394601271352393,0.982023637126704
Melody-ST,0.439120399007481,0.9820360225662476
Melody-ST,0.4387130457524049,0.9820464145918708
Melody-ST,0.4383669076599719,0.9820614022176254
Melody-ST,0.4379771818077511,0.9820746621976092
Melody-ST,0.4376217492665398,0.9820822610644484
Melody-ST,0.4372409973648635,0.9821022866340896
Melody-ST,0.4368945387741968,0.9821152351193844
Melody-ST,0.4365407087241542,0.9821271999400082
Melody-ST,0.4361420089213888,0.9821458858240296
Melody-ST,0.4357910633554498,0.982154465789679
Melody-ST,0.4354010170049953,0.9821657469268302
Melody-ST,0.4350654553542755,0.9821771088757028
Melody-ST,0.4346667555515101,0.9821909266497346
Melody-ST,0.4343206174590772,0.982207597358827
Melody-ST,0.4339594159496587,0.9822158515115004
Melody-ST,0.4335786640479824,0.9822261848665548
Melody-ST,0.4332238725032386,0.982229730957182
Melody-ST,0.4328418386086274,0.9822386139413172
Melody-ST,0.4324815985939101,0.9822533964582496
Melody-ST,0.4320944367275592,0.9822628249356484
Melody-ST,0.4317470166421913,0.9822695759456568
Melody-ST,0.4313954300797848,0.9822876392227607
Melody-ST,0.4310012172522917,0.982295403364297
Melody-ST,0.4306509126828202,0.9823106991868492
Melody-ST,0.4302730452652475,0.9823256269993884
Melody-ST,0.4299102412646604,0.9823462251929164
Melody-ST,0.4295214769071407,0.9823622116505282
Melody-ST,0.4291602753977223,0.9823742944215468
Melody-ST,0.4288074068423809,0.9823881767438172
Melody-ST,0.4284282574318733,0.982399577866196
Melody-ST,0.4280750683782982,0.9824178281339758
Melody-ST,0.4276677151232219,0.9824368170844748
Melody-ST,0.4273081161049721,0.982449081852212
Melody-ST,0.4269100572986742,0.9824605399026404
Melody-ST,0.4265549452556967,0.9824752039638224
Melody-ST,0.4261665013964108,0.9824841917355176
Melody-ST,0.42580081291172,0.9824941152805992
Melody-ST,0.4254466623634437,0.9825008863168224
Melody-ST,0.4250582185041578,0.9825157444236108
Melody-ST,0.4246745821183779,0.9825242675252278
Melody-ST,0.4242800487926511,0.9825389285555244
Melody-ST,0.4239236547567386,0.982558079071032
Melody-ST,0.4235358518939202,0.98257745419072
Melody-ST,0.4231727273950993,0.9825942066518424
Melody-ST,0.4228211408326928,0.9826121865892252
Melody-ST,0.4223939166871251,0.9826308039292436
Melody-ST,0.4220218182377597,0.982646553564046
Melody-ST,0.4216340153749413,0.9826580269276016
Melody-ST,0.4212971717312866,0.9826723162236878
Melody-ST,0.4209019974090923,0.9826805944239086
Melody-ST,0.4205520133378544,0.9826892444152874
Melody-ST,0.4201808763831902,0.9826985262040648
Melody-ST,0.419795317008008,0.9827124017997348
Melody-ST,0.4194232185586425,0.9827275860748343
Melody-ST,0.419031890215253,0.9827375874263852
Melody-ST,0.4186716502005357,0.9827481273232138
Melody-ST,0.418285449828886,0.9827598540668144
Melody-ST,0.4179075824113133,0.9827689775270144
Melody-ST,0.4175547138559719,0.9827813550423338
Melody-ST,0.4171601805302451,0.9827935490155068
Melody-ST,0.4168025045013977,0.9828132025921518
Melody-ST,0.4163804083275697,0.9828310238368482
Melody-ST,0.4160304242563319,0.9828339438468864
Melody-ST,0.4156246734924244,0.9828524828467986
Melody-ST,0.4152692409512131,0.9828753354765398
Melody-ST,0.4149022704735874,0.9828768657368004
Melody-ST,0.4145013271831859,0.9828964408181132
Melody-ST,0.4141394846772999,0.982913153973302
Melody-ST,0.4137568097862212,0.9829283037485858
Melody-ST,0.4134077872096847,0.9829425996837552
Melody-ST,0.4129834475482206,0.9829576141117454
Melody-ST,0.412618720558231,0.9829675728791352
Melody-ST,0.4122632880170197,0.9829749220349396
Melody-ST,0.4118520887831387,0.9829882901544892
Melody-ST,0.4114617219344504,0.9830002733493566
Melody-ST,0.4110652656193211,0.9830142924589038
Melody-ST,0.4106957311558256,0.9830181210617644
Melody-ST,0.4102742759784651,0.9830447560384674
Melody-ST,0.4099082669955405,0.983060852722116
Melody-ST,0.4095320020691366,0.983075805741824
Melody-ST,0.409126251305229,0.983085046084085
Melody-ST,0.4087506273752925,0.9830924986934342
Melody-ST,0.4083439151166838,0.9831062859523836
Melody-ST,0.4079628427167738,0.9831226626834132
Melody-ST,0.4075840138044999,0.9831315614515206
Melody-ST,0.4072250557827175,0.9831352000470444
Melody-ST,0.4068459063722099,0.9831448752304094
Melody-ST,0.406428617671888,0.9831545389632692
Melody-ST,0.4060552372295876,0.9831660126194764
Melody-ST,0.4056453199886415,0.9831775454099853
Melody-ST,0.4052575171258231,0.9831907682187486
Melody-ST,0.4048434334078385,0.983206771154409
Melody-ST,0.4044681299761357,0.9832282191620731
Melody-ST,0.4040803271133172,0.9832353961872752
Melody-ST,0.4036787428264483,0.9832420246026158
Melody-ST,0.4033072853735503,0.98325220149866
Melody-ST,0.402902496104344,0.9832725719769824
Melody-ST,0.4025284746655761,0.9832819228059188
Melody-ST,0.4021188779228637,0.9832913789157892
Melody-ST,0.4017419719999923,0.9833021906559416
Melody-ST,0.4013717965400292,0.9833179305942368
Melody-ST,0.400970532751394,0.983331656569404
Melody-ST,0.400588178358549,0.983350051728682
Melody-ST,0.400152941757138,0.9833686449021384
Melody-ST,0.3997632159049171,0.983375959079284
Melody-ST,0.3993497731834,0.9833838693944038
Melody-ST,0.3989706237728924,0.983391646370991
Melody-ST,0.3985975638288257,0.983409796451542
Melody-ST,0.3981796341320363,0.9834230309209312
Melody-ST,0.3978110611632419,0.98344298975378
Melody-ST,0.3973828755229729,0.9834605466776336
Melody-ST,0.3969915471795835,0.9834710612566376
Melody-ST,0.396584514422741,0.9834801718348256
Melody-ST,0.3962095314892719,0.9834992215413084
Melody-ST,0.395827177096427,0.9835125236812368
Melody-ST,0.3954361692512712,0.9835411777460332
Melody-ST,0.3950736857489178,0.983550652596102
Melody-ST,0.3946362056598706,0.9835570721763456
Melody-ST,0.3942711581716473,0.9835751264266726
Melody-ST,0.3938426520331446,0.9835906146095638
Melody-ST,0.3934452342233142,0.9836026825418446
Melody-ST,0.3930628798304693,0.9836169705952412
Melody-ST,0.392645911628381,0.9836259188040192
Melody-ST,0.3922574677690951,0.98363842839542
Melody-ST,0.3918289616305924,0.9836564417177914
Melody-ST,0.3914597476653306,0.9836642522231726
Melody-ST,0.391039574480905,0.9836810874437654
Melody-ST,0.3906469641445806,0.9836824193180012
Melody-ST,0.3902700582217091,0.9836971141767492
Melody-ST,0.3898232836838836,0.9837097616879346
Melody-ST,0.3894293913546242,0.9837158523918202
Melody-ST,0.3890040901984589,0.983723054453973
Melody-ST,0.3886166078338742,0.9837422053614456
Melody-ST,0.38819483215828,0.9837471999636136
Melody-ST,0.3878121572672013,0.9837666138751672
Melody-ST,0.3874134574644359,0.9837870084462842
Melody-ST,0.3869785413612585,0.9837955343204196
Melody-ST,0.3865865720214015,0.9838146762486656
Melody-ST,0.3861580658828989,0.9838283362170964
Melody-ST,0.3857715450130154,0.9838421487130444
Melody-ST,0.3853186810087489,0.9838556699512347
Melody-ST,0.3849456210646823,0.9838741254502278
Melody-ST,0.3845607026859675,0.9838880948691016
Melody-ST,0.3841293120633612,0.98389129187357
Melody-ST,0.3837399067093741,0.983907549145127
Melody-ST,0.383293773168016,0.9839150230114472
Melody-ST,0.3829075727963663,0.98392742138717
Melody-ST,0.382465285233813,0.9839399616102584
Melody-ST,0.3820646624416453,0.9839469437783986
Melody-ST,0.3816957689746171,0.9839715122547704
Melody-ST,0.3812602118749723,0.983992562066872
Melody-ST,0.3808794599732961,0.9840094062316284
Melody-ST,0.3804503128383259,0.9840267323646636
Melody-ST,0.3800532155267292,0.984040522732629
Melody-ST,0.3796259913811615,0.9840514620116244
Melody-ST,0.3792282530730973,0.9840693745264684
Melody-ST,0.3788369247297078,0.9840900481627792
Melody-ST,0.3783962396583232,0.9840964216948812
Melody-ST,0.377993693876753,0.9841150637792246
Melody-ST,0.3775437143565902,0.9841243850214664
Melody-ST,0.377145976048526,0.9841276611403262
Melody-ST,0.3767068934683101,0.9841448863993169
Melody-ST,0.3763021041991037,0.98415779838661
Melody-ST,0.3759075708733769,0.9841678602864856
Melody-ST,0.3754765007490043,0.9841772550666806
Melody-ST,0.3750893388826534,0.9842033914269088
Melody-ST,0.3746698066946953,0.9842100123086974
Melody-ST,0.3742941827647588,0.9842209588276838
Melody-ST,0.3738470877286995,0.9842356044312102
Melody-ST,0.3734733867881654,0.9842516692217056
Melody-ST,0.3730964808652939,0.984266801496886
Melody-ST,0.3726400913804564,0.9842794981629786
Melody-ST,0.3722478015423657,0.984292386192893
Melody-ST,0.3718064754745137,0.9843024291738434
Melody-ST,0.3714404664915892,0.9843147913012829
Melody-ST,0.3710026659043082,0.9843350739751514
Melody-ST,0.3706209525079307,0.9843535463507356
Melody-ST,0.3702119967616858,0.9843692477604614
Melody-ST,0.3697556072768483,0.984387212155756
Melody-ST,0.3693633174387576,0.9843986364075096
Melody-ST,0.3689142994132959,0.9844060415684952
Melody-ST,0.3685146381158293,0.9844104631142944
Melody-ST,0.368064017599199,0.9844127701449344
Melody-ST,0.3676880731710287,0.9844274906104152
Melody-ST,0.3672880913753284,0.9844403936418052
Melody-ST,0.3668268944169848,0.9844473841294852
Melody-ST,0.3664288356106869,0.984446857297354
Melody-ST,0.3659727666240831,0.9844583305314014
Melody-ST,0.365583361270096,0.9844743199261906
Melody-ST,0.3651205618205838,0.9844847223686508
Melody-ST,0.3647205800248835,0.984492670245392
Melody-ST,0.3643061758086651,0.9845008843027172
Melody-ST,0.363845619846789,0.984517428191584
Melody-ST,0.3634581374822043,0.984516562546663
Melody-ST,0.3630235418772607,0.9845308314254372
Melody-ST,0.3626302905444688,0.9845383027025992
Melody-ST,0.3621988999218625,0.984554480977766
Melody-ST,0.36179186716502,0.984558840203533
Melody-ST,0.361391564871086,0.9845720891813402
Melody-ST,0.3609348548880147,0.9845778312444048
Melody-ST,0.3605467315269625,0.984591645792526
Melody-ST,0.3601070079502791,0.9846084954725456
Melody-ST,0.3597131156210198,0.9846221329344628
Melody-ST,0.3592560851397148,0.9846374665215532
Melody-ST,0.3588352709588217,0.9846500350461844
Melody-ST,0.3584407376330949,0.984671543129224
Melody-ST,0.3579891556217633,0.984687225337573
Melody-ST,0.3575926993066341,0.984707876939316
Melody-ST,0.3571315023482905,0.9847171470358212
Melody-ST,0.356720944110877,0.9847285763451744
Melody-ST,0.3562584651595985,0.9847404593542536
Melody-ST,0.3558626498409367,0.9847429592610496
Melody-ST,0.3554572195752629,0.9847607969882084
Melody-ST,0.3550005095921916,0.984766880099859
Melody-ST,0.354622642174619,0.9847789422156954
Melody-ST,0.3541556762480682,0.9847872622954034
Melody-ST,0.3537588994347052,0.9847933034861914
Melody-ST,0.3532973819781279,0.984801893956314
Melody-ST,0.3528996436700637,0.9848176146080038
Melody-ST,0.3524958158955586,0.984836640636263
Melody-ST,0.3520423108948247,0.9848483082448908
Melody-ST,0.3516372011273846,0.9848602902630464
Melody-ST,0.351185619116053,0.984873869517463
Melody-ST,0.3507712148998347,0.9848890616676026
Melody-ST,0.3503247608602429,0.9849064798245472
Melody-ST,0.3499196510928028,0.9849132584529144
Melody-ST,0.3495283227494133,0.9849304230969308
Melody-ST,0.3490786637274842,0.9849415867038877
Melody-ST,0.3486578495465911,0.984953113724908
Melody-ST,0.3481995370723512,0.984966645935591
Melody-ST,0.3477995552766508,0.9849737551271216
Melody-ST,0.3473540627317603,0.9849843135971847
Melody-ST,0.3469678623601105,0.9850019061518208
Melody-ST,0.3465553811332946,0.9850184195279792
Melody-ST,0.3461265544965581,0.9850252922795156
Melody-ST,0.3457105477891711,0.9850309298685548
Melody-ST,0.3452439023608541,0.9850443274976796
Melody-ST,0.3448317416322718,0.9850591855475384
Melody-ST,0.3443833646032777,0.985072533388094
Melody-ST,0.3439715243729291,0.9850856686024364
Melody-ST,0.343558081651412,0.9850951460664658
Melody-ST,0.3430863082513552,0.985098525680726
Melody-ST,0.3426667760633971,0.9851005214955684
Melody-ST,0.3422129505644294,0.9851155933373068
Melody-ST,0.3417847649241605,0.9851154240529132
Melody-ST,0.3413235679658169,0.9851284162230414
Melody-ST,0.3409040357778588,0.9851395832600116
Melody-ST,0.3404745681446549,0.9851576598716169
Melody-ST,0.3399870903311451,0.9851659715392452
Melody-ST,0.3395730066131605,0.9851728838396894
Melody-ST,0.3390993102237014,0.9851919239511296
Melody-ST,0.3386708040851987,0.9851964284215896
Melody-ST,0.3382297985155804,0.985217880818814
Melody-ST,0.337825009246374,0.9852280565977422
Melody-ST,0.3374003490866762,0.9852346342677776
Melody-ST,0.336921845223711,0.9852444451109104
Melody-ST,0.3365077615057263,0.9852552162264876
Melody-ST,0.3360369496003707,0.9852543049780348
